voltage_YSR_1_41B	absJ_YSR_1_41B	J_YSR_1_41B	current_YSR_1_41B	time_YSR_1_41B
0.000000E+0	7.949706E-6	7.949706E-6	3.083301E-11	1.923047E+1
0.000000E+0	7.540010E-6	7.540010E-6	2.924400E-11	1.975391E+1
5.000000E-2	3.996169E-5	3.996169E-5	1.549918E-10	2.036035E+1
1.000000E-1	7.715031E-5	7.715031E-5	2.992282E-10	2.054883E+1
1.500000E-1	1.114110E-4	1.114110E-4	4.321087E-10	2.073730E+1
2.000000E-1	1.397310E-4	1.397310E-4	5.419478E-10	2.131348E+1
2.500000E-1	1.698577E-4	1.698577E-4	6.587948E-10	2.211230E+1
3.000000E-1	1.495361E-4	1.495361E-4	5.799772E-10	2.252344E+1
3.500000E-1	2.331845E-4	2.331845E-4	9.044081E-10	2.309961E+1
4.000000E-1	2.669881E-4	2.669881E-4	1.035516E-9	2.328711E+1
4.500000E-1	2.997873E-4	2.997873E-4	1.162728E-9	2.347559E+1
5.000000E-1	3.322217E-4	3.322217E-4	1.288525E-9	2.366309E+1
5.000000E-1	3.284429E-4	3.284429E-4	1.273869E-9	2.385156E+1
4.500000E-1	2.908628E-4	2.908628E-4	1.128114E-9	2.404004E+1
4.000000E-1	1.657733E-4	1.657733E-4	6.429534E-10	2.445117E+1
3.500000E-1	1.565315E-4	1.565315E-4	6.071090E-10	2.463965E+1
3.000000E-1	1.879467E-4	1.879467E-4	7.289529E-10	2.521582E+1
2.500000E-1	1.537212E-4	1.537212E-4	5.962093E-10	2.601465E+1
2.000000E-1	1.182296E-4	1.182296E-4	4.585548E-10	2.642578E+1
1.500000E-1	8.778522E-5	8.778522E-5	3.404758E-10	2.661426E+1
1.000000E-1	5.489555E-5	5.489555E-5	2.129129E-10	2.680371E+1
5.000000E-2	1.349648E-5	1.349648E-5	5.234624E-11	2.769824E+1
0.000000E+0	1.840311E-6	-1.840311E-6	-7.137665E-12	2.822168E+1
-5.000000E-2	1.429380E-5	-1.429380E-5	-5.543864E-11	2.874609E+1
-1.000000E-1	5.510359E-5	-5.510359E-5	-2.137198E-10	2.935156E+1
-1.500000E-1	9.620451E-5	-9.620451E-5	-3.731301E-10	2.954102E+1
-2.000000E-1	1.246935E-4	-1.246935E-4	-4.836248E-10	2.972949E+1
-2.500000E-1	1.532692E-4	-1.532692E-4	-5.944560E-10	3.030469E+1
-3.000000E-1	1.454925E-4	-1.454925E-4	-5.642941E-10	3.071680E+1
-3.500000E-1	1.561866E-4	-1.561866E-4	-6.057711E-10	3.090527E+1
-4.000000E-1	1.652985E-4	-1.652985E-4	-6.411117E-10	3.109375E+1
-4.500000E-1	2.711838E-4	-2.711838E-4	-1.051789E-9	3.166992E+1
-5.000000E-1	3.015579E-4	-3.015579E-4	-1.169595E-9	3.185840E+1
-5.000000E-1	2.979487E-4	-2.979487E-4	-1.155597E-9	3.204590E+1
-4.500000E-1	2.637547E-4	-2.637547E-4	-1.022975E-9	3.223438E+1
-4.000000E-1	1.608018E-4	-1.608018E-4	-6.236714E-10	3.264551E+1
-3.500000E-1	2.010407E-4	-2.010407E-4	-7.797381E-10	3.322168E+1
-3.000000E-1	1.414573E-4	-1.414573E-4	-5.486435E-10	3.363281E+1
-2.500000E-1	1.304586E-4	-1.304586E-4	-5.059848E-10	3.382227E+1
-2.000000E-1	1.091187E-4	-1.091187E-4	-4.232181E-10	3.401074E+1
-1.500000E-1	7.723565E-5	-7.723565E-5	-2.995592E-10	3.419922E+1
-1.000000E-1	4.785503E-5	-4.785503E-5	-1.856062E-10	3.438867E+1
-5.000000E-2	1.363666E-5	-1.363666E-5	-5.288993E-11	3.528320E+1
0.000000E+0	4.548657E-6	4.548657E-6	1.764201E-11	3.580664E+1
0.000000E+0	4.525687E-6	4.525687E-6	1.755292E-11	3.633105E+1
5.000000E-2	1.394963E-5	1.394963E-5	5.410377E-11	3.685449E+1
1.000000E-1	6.047965E-5	6.047965E-5	2.345709E-10	3.745996E+1
1.500000E-1	9.177253E-5	9.177253E-5	3.559406E-10	3.764941E+1
2.000000E-1	1.175567E-4	1.175567E-4	4.559449E-10	3.783789E+1
2.500000E-1	1.434664E-4	1.434664E-4	5.564358E-10	3.841406E+1
3.000000E-1	1.401743E-4	1.401743E-4	5.436674E-10	3.882520E+1
3.500000E-1	1.969175E-4	1.969175E-4	7.637464E-10	3.940137E+1
4.000000E-1	2.215263E-4	2.215263E-4	8.591918E-10	4.019922E+1
4.500000E-1	2.462968E-4	2.462968E-4	9.552643E-10	4.099805E+1
5.000000E-1	2.749948E-4	2.749948E-4	1.066570E-9	4.118652E+1
5.000000E-1	2.722451E-4	2.722451E-4	1.055905E-9	4.137402E+1
4.500000E-1	1.642546E-4	1.642546E-4	6.370632E-10	4.178613E+1
4.000000E-1	1.558333E-4	1.558333E-4	6.044009E-10	4.197461E+1
3.500000E-1	1.844141E-4	1.844141E-4	7.152519E-10	4.255078E+1
3.000000E-1	1.553405E-4	1.553405E-4	6.024896E-10	4.334863E+1
2.500000E-1	1.214967E-4	1.214967E-4	4.712260E-10	4.376074E+1
2.000000E-1	9.906728E-5	9.906728E-5	3.842334E-10	4.394922E+1
1.500000E-1	7.054040E-5	7.054040E-5	2.735916E-10	4.413770E+1
1.000000E-1	4.227526E-5	4.227526E-5	1.639650E-10	4.432715E+1
5.000000E-2	1.305432E-5	1.305432E-5	5.063130E-11	4.522168E+1
0.000000E+0	3.874927E-6	-3.874927E-6	-1.502894E-11	4.574512E+1
-5.000000E-2	1.431769E-5	-1.431769E-5	-5.553130E-11	4.626953E+1
-1.000000E-1	1.568216E-5	-1.568216E-5	-6.082340E-11	4.679297E+1
-1.500000E-1	1.686237E-5	-1.686237E-5	-6.540087E-11	4.731641E+1
-2.000000E-1	9.894432E-5	-9.894432E-5	-3.837565E-10	4.792187E+1
-2.500000E-1	1.290848E-4	-1.290848E-4	-5.006568E-10	4.811133E+1
-3.000000E-1	1.395519E-4	-1.395519E-4	-5.412534E-10	4.829980E+1
-3.500000E-1	1.831796E-4	-1.831796E-4	-7.104637E-10	4.887598E+1
-4.000000E-1	2.052391E-4	-2.052391E-4	-7.960219E-10	4.967383E+1
-4.500000E-1	1.626345E-4	-1.626345E-4	-6.307793E-10	5.008594E+1
-5.000000E-1	2.519986E-4	-2.519986E-4	-9.773791E-10	5.084961E+1
-5.000000E-1	1.686479E-4	-1.686479E-4	-6.541024E-10	5.126074E+1
-4.500000E-1	1.612438E-4	-1.612438E-4	-6.253854E-10	5.145020E+1
-4.000000E-1	1.963008E-4	-1.963008E-4	-7.613545E-10	5.202539E+1
-3.500000E-1	1.427269E-4	-1.427269E-4	-5.535675E-10	5.243750E+1
-3.000000E-1	1.330922E-4	-1.330922E-4	-5.161993E-10	5.262598E+1
-2.500000E-1	1.185090E-4	-1.185090E-4	-4.596383E-10	5.281445E+1
-2.000000E-1	9.086053E-5	-9.086053E-5	-3.524034E-10	5.300293E+1
-1.500000E-1	6.595366E-5	-6.595366E-5	-2.558019E-10	5.319238E+1
-1.000000E-1	4.107864E-5	-4.107864E-5	-1.593239E-10	5.338086E+1
-5.000000E-2	1.743783E-5	-1.743783E-5	-6.763279E-11	5.435840E+1
0.000000E+0	3.149880E-6	3.149880E-6	1.221684E-11	5.525391E+1
0.000000E+0	3.438558E-6	3.438558E-6	1.333648E-11	5.577832E+1
5.000000E-2	2.557646E-5	2.557646E-5	9.919854E-11	5.638379E+1
1.000000E-1	5.305484E-5	5.305484E-5	2.057737E-10	5.657324E+1
1.500000E-1	7.761788E-5	7.761788E-5	3.010417E-10	5.676172E+1
2.000000E-1	1.031521E-4	1.031521E-4	4.000764E-10	5.695020E+1
2.500000E-1	1.210647E-4	1.210647E-4	4.695507E-10	5.713867E+1
3.000000E-1	1.325591E-4	1.325591E-4	5.141316E-10	5.732812E+1
3.500000E-1	1.699056E-4	1.699056E-4	6.589804E-10	5.790332E+1
4.000000E-1	1.913240E-4	1.913240E-4	7.420518E-10	5.870215E+1
4.500000E-1	2.127512E-4	2.127512E-4	8.251577E-10	5.950098E+1
5.000000E-1	1.650608E-4	1.650608E-4	6.401899E-10	5.991211E+1
5.000000E-1	2.333358E-4	2.333358E-4	9.049952E-10	6.048828E+1
4.500000E-1	2.067464E-4	2.067464E-4	8.018679E-10	6.128613E+1
4.000000E-1	1.811353E-4	1.811353E-4	7.025349E-10	6.208496E+1
3.500000E-1	1.353787E-4	1.353787E-4	5.250675E-10	6.249707E+1
3.000000E-1	1.319610E-4	1.319610E-4	5.118119E-10	6.307227E+1
2.500000E-1	1.080448E-4	1.080448E-4	4.190526E-10	6.348438E+1
2.000000E-1	8.302486E-5	8.302486E-5	3.220127E-10	6.367285E+1
1.500000E-1	5.849714E-5	5.849714E-5	2.268817E-10	6.386133E+1
1.000000E-1	3.431638E-5	3.431638E-5	1.330964E-10	6.404980E+1
5.000000E-2	1.263771E-5	1.263771E-5	4.901549E-11	6.494531E+1
0.000000E+0	5.142612E-6	-5.142612E-6	-1.994567E-11	6.546875E+1
-5.000000E-2	2.155917E-5	-2.155917E-5	-8.361745E-11	6.624316E+1
-1.000000E-1	5.303502E-5	-5.303502E-5	-2.056968E-10	6.643164E+1
-1.500000E-1	7.660401E-5	-7.660401E-5	-2.971094E-10	6.662012E+1
-2.000000E-1	9.969082E-5	-9.969082E-5	-3.866518E-10	6.680859E+1
-2.500000E-1	1.219829E-4	-1.219829E-4	-4.731117E-10	6.699805E+1
-3.000000E-1	1.333031E-4	-1.333031E-4	-5.170175E-10	6.718652E+1
-3.500000E-1	1.422176E-4	-1.422176E-4	-5.515923E-10	6.737500E+1
-4.000000E-1	1.513650E-4	-1.513650E-4	-5.870705E-10	6.756348E+1
-4.500000E-1	1.593622E-4	-1.593622E-4	-6.180879E-10	6.775293E+1
-5.000000E-1	2.292237E-4	-2.292237E-4	-8.890462E-10	6.832812E+1
-5.000000E-1	1.638176E-4	-1.638176E-4	-6.353681E-10	6.874023E+1
-4.500000E-1	2.015573E-4	-2.015573E-4	-7.817418E-10	6.931543E+1
-4.000000E-1	1.764053E-4	-1.764053E-4	-6.841896E-10	7.011426E+1
-3.500000E-1	1.366015E-4	-1.366015E-4	-5.298103E-10	7.052539E+1
-3.000000E-1	1.261463E-4	-1.261463E-4	-4.892597E-10	7.071484E+1
-2.500000E-1	1.066177E-4	-1.066177E-4	-4.135179E-10	7.090332E+1
-2.000000E-1	8.240898E-5	-8.240898E-5	-3.196240E-10	7.109180E+1
-1.500000E-1	6.037765E-5	-6.037765E-5	-2.341753E-10	7.128027E+1
-1.000000E-1	3.784611E-5	-3.784611E-5	-1.467865E-10	7.146973E+1
-5.000000E-2	1.721581E-5	-1.721581E-5	-6.677170E-11	7.244727E+1
0.000000E+0	1.428831E-6	1.428831E-6	5.541734E-12	7.334277E+1
0.000000E+0	1.847851E-6	1.847851E-6	7.166906E-12	7.386621E+1
5.000000E-2	2.140743E-5	2.140743E-5	8.302892E-11	7.447266E+1
1.000000E-1	4.616629E-5	4.616629E-5	1.790564E-10	7.466113E+1
1.500000E-1	6.806218E-5	6.806218E-5	2.639798E-10	7.484961E+1
2.000000E-1	9.108550E-5	9.108550E-5	3.532760E-10	7.503906E+1
2.500000E-1	1.120863E-4	1.120863E-4	4.347276E-10	7.522754E+1
3.000000E-1	1.246143E-4	1.246143E-4	4.833178E-10	7.541602E+1
3.500000E-1	1.503765E-4	1.503765E-4	5.832366E-10	7.599219E+1
4.000000E-1	1.695220E-4	1.695220E-4	6.574927E-10	7.679004E+1
4.500000E-1	1.891956E-4	1.891956E-4	7.337970E-10	7.758887E+1
5.000000E-1	1.578606E-4	1.578606E-4	6.122637E-10	7.800098E+1
5.000000E-1	2.079374E-4	2.079374E-4	8.064873E-10	7.857617E+1
4.500000E-1	1.836827E-4	1.836827E-4	7.124150E-10	7.937500E+1
4.000000E-1	1.604433E-4	1.604433E-4	6.222809E-10	8.017383E+1
3.500000E-1	1.276813E-4	1.276813E-4	4.952131E-10	8.058496E+1
3.000000E-1	1.157142E-4	1.157142E-4	4.487986E-10	8.077441E+1
2.500000E-1	9.435991E-5	9.435991E-5	3.659758E-10	8.096289E+1
2.000000E-1	7.193003E-5	7.193003E-5	2.789813E-10	8.115137E+1
1.500000E-1	5.164512E-5	5.164512E-5	2.003061E-10	8.133984E+1
1.000000E-1	2.976860E-5	2.976860E-5	1.154578E-10	8.152930E+1
5.000000E-2	1.135282E-5	1.135282E-5	4.403202E-11	8.242480E+1
0.000000E+0	5.768169E-6	-5.768169E-6	-2.237190E-11	8.294824E+1
-5.000000E-2	1.420009E-5	-1.420009E-5	-5.507519E-11	8.347168E+1
-1.000000E-1	3.756281E-5	-3.756281E-5	-1.456877E-10	8.441211E+1
-1.500000E-1	6.840197E-5	-6.840197E-5	-2.652977E-10	8.460059E+1
-2.000000E-1	9.040285E-5	-9.040285E-5	-3.506283E-10	8.478906E+1
-2.500000E-1	1.111947E-4	-1.111947E-4	-4.312698E-10	8.497852E+1
-3.000000E-1	1.273987E-4	-1.273987E-4	-4.941169E-10	8.516699E+1
-3.500000E-1	1.370463E-4	-1.370463E-4	-5.315354E-10	8.535547E+1
-4.000000E-1	1.451628E-4	-1.451628E-4	-5.630153E-10	8.554492E+1
-4.500000E-1	1.535585E-4	-1.535585E-4	-5.955781E-10	8.573340E+1
-5.000000E-1	1.613639E-4	-1.613639E-4	-6.258515E-10	8.592187E+1
-5.000000E-1	1.602785E-4	-1.602785E-4	-6.216417E-10	8.611035E+1
-4.500000E-1	1.859003E-4	-1.859003E-4	-7.210161E-10	8.668652E+1
-4.000000E-1	1.624690E-4	-1.624690E-4	-6.301377E-10	8.748535E+1
-3.500000E-1	1.395391E-4	-1.395391E-4	-5.412035E-10	8.828320E+1
-3.000000E-1	1.185569E-4	-1.185569E-4	-4.598240E-10	8.869531E+1
-2.500000E-1	9.627358E-5	-9.627358E-5	-3.733980E-10	8.888379E+1
-2.000000E-1	7.493186E-5	-7.493186E-5	-2.906239E-10	8.907227E+1
-1.500000E-1	5.397120E-5	-5.397120E-5	-2.093278E-10	8.926172E+1
-1.000000E-1	3.553494E-5	-3.553494E-5	-1.378226E-10	8.945020E+1
-5.000000E-2	1.340073E-5	-1.340073E-5	-5.197487E-11	9.034570E+1
0.000000E+0	6.218242E-7	6.218242E-7	2.411751E-12	9.086914E+1
0.000000E+0	5.665674E-7	5.665674E-7	2.197437E-12	9.139258E+1
5.000000E-2	1.318001E-5	1.318001E-5	5.111880E-11	9.191602E+1
1.000000E-1	3.881702E-5	3.881702E-5	1.505522E-10	9.252246E+1
1.500000E-1	6.141315E-5	6.141315E-5	2.381915E-10	9.271094E+1
2.000000E-1	8.119292E-5	8.119292E-5	3.149075E-10	9.289941E+1
2.500000E-1	1.011053E-4	1.011053E-4	3.921378E-10	9.308789E+1
3.000000E-1	1.181086E-4	1.181086E-4	4.580853E-10	9.327734E+1
3.500000E-1	1.285106E-4	1.285106E-4	4.984297E-10	9.346582E+1
4.000000E-1	1.550673E-4	1.550673E-4	6.014300E-10	9.404199E+1
4.500000E-1	1.446410E-4	1.446410E-4	5.609913E-10	9.445313E+1
5.000000E-1	1.537126E-4	1.537126E-4	5.961758E-10	9.464160E+1
5.000000E-1	1.533366E-4	1.533366E-4	5.947173E-10	9.483105E+1
4.500000E-1	1.440490E-4	1.440490E-4	5.586955E-10	9.501953E+1
4.000000E-1	1.346757E-4	1.346757E-4	5.223409E-10	9.520801E+1
3.500000E-1	1.236243E-4	1.236243E-4	4.794781E-10	9.539648E+1
3.000000E-1	1.091025E-4	1.091025E-4	4.231551E-10	9.558594E+1
2.500000E-1	8.950158E-5	8.950158E-5	3.471327E-10	9.577441E+1
2.000000E-1	6.877335E-5	6.877335E-5	2.667381E-10	9.596289E+1
1.500000E-1	4.828443E-5	4.828443E-5	1.872716E-10	9.615137E+1
1.000000E-1	2.951103E-5	2.951103E-5	1.144588E-10	9.634082E+1
5.000000E-2	1.235824E-5	1.235824E-5	4.793154E-11	9.723535E+1
0.000000E+0	4.334627E-6	-4.334627E-6	-1.681189E-11	9.775879E+1
-5.000000E-2	2.091107E-5	-2.091107E-5	-8.110379E-11	9.836523E+1
-1.000000E-1	4.510197E-5	-4.510197E-5	-1.749284E-10	9.855469E+1
-1.500000E-1	6.457694E-5	-6.457694E-5	-2.504623E-10	9.874316E+1
-2.000000E-1	8.440812E-5	-8.440812E-5	-3.273777E-10	9.893164E+1
-2.500000E-1	1.043383E-4	-1.043383E-4	-4.046770E-10	9.912012E+1
-3.000000E-1	1.214275E-4	-1.214275E-4	-4.709576E-10	9.930957E+1
-3.500000E-1	1.365534E-4	-1.365534E-4	-5.296235E-10	9.988477E+1
-4.000000E-1	1.529786E-4	-1.529786E-4	-5.933289E-10	1.006836E+2
-4.500000E-1	1.456549E-4	-1.456549E-4	-5.649240E-10	1.010957E+2
-5.000000E-1	1.544250E-4	-1.544250E-4	-5.989390E-10	1.012842E+2
-5.000000E-1	1.543614E-4	-1.543614E-4	-5.986921E-10	1.014727E+2
-4.500000E-1	1.453069E-4	-1.453069E-4	-5.635740E-10	1.016611E+2
-4.000000E-1	1.487732E-4	-1.487732E-4	-5.770184E-10	1.022373E+2
-3.500000E-1	1.283561E-4	-1.283561E-4	-4.978302E-10	1.030361E+2
-3.000000E-1	1.094615E-4	-1.094615E-4	-4.245476E-10	1.034473E+2
-2.500000E-1	8.985442E-5	-8.985442E-5	-3.485012E-10	1.036357E+2
-2.000000E-1	6.906645E-5	-6.906645E-5	-2.678749E-10	1.038252E+2
-1.500000E-1	4.979405E-5	-4.979405E-5	-1.931267E-10	1.040137E+2
-1.000000E-1	3.174534E-5	-3.174534E-5	-1.231246E-10	1.042021E+2
-5.000000E-2	1.315514E-5	-1.315514E-5	-5.102233E-11	1.050977E+2
0.000000E+0	1.306803E-6	1.306803E-6	5.068446E-12	1.056211E+2
0.000000E+0	1.033509E-6	1.033509E-6	4.008474E-12	1.061455E+2
5.000000E-2	1.316899E-5	1.316899E-5	5.107607E-11	1.066689E+2
1.000000E-1	3.662007E-5	3.662007E-5	1.420313E-10	1.072744E+2
1.500000E-1	5.798526E-5	5.798526E-5	2.248964E-10	1.074629E+2
2.000000E-1	7.653195E-5	7.653195E-5	2.968299E-10	1.076523E+2
2.500000E-1	9.552561E-5	9.552561E-5	3.704970E-10	1.078408E+2
3.000000E-1	1.134027E-4	1.134027E-4	4.398333E-10	1.080293E+2
3.500000E-1	1.242750E-4	1.242750E-4	4.820019E-10	1.082178E+2
4.000000E-1	1.457607E-4	1.457607E-4	5.653344E-10	1.087939E+2
4.500000E-1	1.616733E-4	1.616733E-4	6.270513E-10	1.095928E+2
5.000000E-1	1.477217E-4	1.477217E-4	5.729400E-10	1.100039E+2
5.000000E-1	1.774800E-4	1.774800E-4	6.883578E-10	1.105801E+2
4.500000E-1	1.567003E-4	1.567003E-4	6.077636E-10	1.113789E+2
4.000000E-1	1.377311E-4	1.377311E-4	5.341914E-10	1.121768E+2
3.500000E-1	1.171000E-4	1.171000E-4	4.541734E-10	1.125889E+2
3.000000E-1	1.004158E-4	1.004158E-4	3.894635E-10	1.127773E+2
2.500000E-1	8.056982E-5	8.056982E-5	3.124908E-10	1.129658E+2
2.000000E-1	6.123602E-5	6.123602E-5	2.375045E-10	1.131553E+2
1.500000E-1	4.391927E-5	4.391927E-5	1.703413E-10	1.133438E+2
1.000000E-1	1.402238E-5	1.402238E-5	5.438593E-11	1.142393E+2
5.000000E-2	1.020279E-5	1.020279E-5	3.957160E-11	1.147627E+2
0.000000E+0	4.532231E-6	-4.532231E-6	-1.757830E-11	1.152861E+2
-5.000000E-2	1.402712E-5	-1.402712E-5	-5.440433E-11	1.158096E+2
-1.000000E-1	3.223844E-5	-3.223844E-5	-1.250371E-10	1.164160E+2
-1.500000E-1	5.974339E-5	-5.974339E-5	-2.317153E-10	1.166045E+2
-2.000000E-1	7.872135E-5	-7.872135E-5	-3.053215E-10	1.167930E+2
-2.500000E-1	9.665976E-5	-9.665976E-5	-3.748958E-10	1.169814E+2
-3.000000E-1	1.150474E-4	-1.150474E-4	-4.462124E-10	1.171709E+2
-3.500000E-1	1.278274E-4	-1.278274E-4	-4.957799E-10	1.173594E+2
-4.000000E-1	1.362689E-4	-1.362689E-4	-5.285203E-10	1.175479E+2
-4.500000E-1	1.447071E-4	-1.447071E-4	-5.612478E-10	1.177363E+2
-5.000000E-1	1.524499E-4	-1.524499E-4	-5.912785E-10	1.179258E+2
-5.000000E-1	1.513221E-4	-1.513221E-4	-5.869042E-10	1.181143E+2
-4.500000E-1	1.609741E-4	-1.609741E-4	-6.243397E-10	1.186904E+2
-4.000000E-1	1.408063E-4	-1.408063E-4	-5.461187E-10	1.194883E+2
-3.500000E-1	1.214744E-4	-1.214744E-4	-4.711398E-10	1.199004E+2
-3.000000E-1	1.036002E-4	-1.036002E-4	-4.018142E-10	1.200889E+2
-2.500000E-1	8.412610E-5	-8.412610E-5	-3.262839E-10	1.202773E+2
-2.000000E-1	6.550620E-5	-6.550620E-5	-2.540664E-10	1.204668E+2
-1.500000E-1	4.848509E-5	-4.848509E-5	-1.880499E-10	1.206553E+2
-1.000000E-1	3.002419E-5	-3.002419E-5	-1.164491E-10	1.208438E+2
-5.000000E-2	1.303229E-5	-1.303229E-5	-5.054585E-11	1.217393E+2
0.000000E+0	3.045879E-7	-3.045879E-7	-1.181347E-12	1.222627E+2
0.000000E+0	5.864867E-7	5.864867E-7	2.274694E-12	1.227871E+2
5.000000E-2	1.625001E-5	1.625001E-5	6.302581E-11	1.235596E+2
1.000000E-1	3.657374E-5	3.657374E-5	1.418516E-10	1.237480E+2
1.500000E-1	5.428158E-5	5.428158E-5	2.105316E-10	1.239375E+2
2.000000E-1	7.158085E-5	7.158085E-5	2.776270E-10	1.241260E+2
2.500000E-1	8.984341E-5	8.984341E-5	3.484585E-10	1.243145E+2
3.000000E-1	1.065637E-4	1.065637E-4	4.133083E-10	1.245029E+2
3.500000E-1	1.195692E-4	1.195692E-4	4.637503E-10	1.246924E+2
4.000000E-1	1.298174E-4	1.298174E-4	5.034982E-10	1.248809E+2
4.500000E-1	1.383857E-4	1.383857E-4	5.367301E-10	1.250693E+2
5.000000E-1	1.463836E-4	1.463836E-4	5.677503E-10	1.252578E+2
5.000000E-1	1.459642E-4	1.459642E-4	5.661237E-10	1.254473E+2
4.500000E-1	1.364817E-4	1.364817E-4	5.293454E-10	1.256357E+2
4.000000E-1	1.261368E-4	1.261368E-4	4.892228E-10	1.258242E+2
3.500000E-1	1.152287E-4	1.152287E-4	4.469157E-10	1.260127E+2
3.000000E-1	9.704852E-5	9.704852E-5	3.764036E-10	1.262021E+2
2.500000E-1	7.820336E-5	7.820336E-5	3.033125E-10	1.263906E+2
2.000000E-1	6.119810E-5	6.119810E-5	2.373574E-10	1.265791E+2
1.500000E-1	4.336991E-5	4.336991E-5	1.682106E-10	1.267686E+2
1.000000E-1	2.786351E-5	2.786351E-5	1.080689E-10	1.277461E+2
5.000000E-2	1.221669E-5	1.221669E-5	4.738256E-11	1.286416E+2
0.000000E+0	3.379494E-6	-3.379494E-6	-1.310740E-11	1.291650E+2
-5.000000E-2	1.439703E-5	-1.439703E-5	-5.583900E-11	1.297715E+2
-1.000000E-1	3.967094E-5	-3.967094E-5	-1.538641E-10	1.299600E+2
-1.500000E-1	5.705001E-5	-5.705001E-5	-2.212690E-10	1.301484E+2
-2.000000E-1	7.490883E-5	-7.490883E-5	-2.905346E-10	1.303369E+2
-2.500000E-1	9.273415E-5	-9.273415E-5	-3.596703E-10	1.305264E+2
-3.000000E-1	1.089273E-4	-1.089273E-4	-4.224756E-10	1.307148E+2
-3.500000E-1	1.235983E-4	-1.235983E-4	-4.793772E-10	1.309033E+2
-4.000000E-1	1.335766E-4	-1.335766E-4	-5.180781E-10	1.310928E+2
-4.500000E-1	1.413547E-4	-1.413547E-4	-5.482456E-10	1.312812E+2
-5.000000E-1	1.711692E-4	-1.711692E-4	-6.638814E-10	1.318564E+2
-5.000000E-1	1.460061E-4	-1.460061E-4	-5.662862E-10	1.322686E+2
-4.500000E-1	1.507834E-4	-1.507834E-4	-5.848149E-10	1.328437E+2
