voltage_YSR_1_40A	absJ_YSR_1_40A	J_YSR_1_40A	current_YSR_1_40A	time_YSR_1_40A
-2.500000E-1	4.582786E+1	-4.582786E+1	-1.777438E-4	8.907227E+1
-2.000000E-1	3.666764E+1	-3.666764E+1	-1.422158E-4	8.926074E+1
-1.500000E-1	2.750466E+1	-2.750466E+1	-1.066771E-4	8.944824E+1
-1.000000E-1	1.833922E+1	-1.833922E+1	-7.112882E-5	8.982812E+1
-5.000000E-2	9.156917E+0	-9.156917E+0	-3.551519E-5	9.001660E+1
0.000000E+0	1.160789E-5	1.160789E-5	4.502130E-11	9.129785E+1
0.000000E+0	7.419170E-6	7.419170E-6	2.877532E-11	9.182227E+1
5.000000E-2	9.208594E+0	9.208594E+0	3.571562E-5	9.239746E+1
1.000000E-1	1.838923E+1	1.838923E+1	7.132281E-5	9.258496E+1
1.500000E-1	2.754847E+1	2.754847E+1	1.068470E-4	9.315625E+1
2.000000E-1	3.670799E+1	3.670799E+1	1.423723E-4	9.334473E+1
2.500000E-1	4.586272E+1	4.586272E+1	1.778790E-4	9.353223E+1
3.000000E-1	5.503612E+1	5.503612E+1	2.134581E-4	9.372070E+1
3.500000E-1	6.421083E+1	6.421083E+1	2.490423E-4	9.390918E+1
4.000000E-1	7.338566E+1	7.338566E+1	2.846270E-4	9.409668E+1
4.500000E-1	8.254632E+1	8.254632E+1	3.201567E-4	9.428516E+1
5.000000E-1	9.170446E+1	9.170446E+1	3.556766E-4	9.447363E+1
5.000000E-1	9.170224E+1	9.170224E+1	3.556680E-4	9.466113E+1
4.500000E-1	8.254339E+1	8.254339E+1	3.201453E-4	9.484961E+1
4.000000E-1	7.338053E+1	7.338053E+1	2.846071E-4	9.503711E+1
3.500000E-1	6.420497E+1	6.420497E+1	2.490196E-4	9.522559E+1
3.000000E-1	5.503088E+1	5.503088E+1	2.134378E-4	9.541406E+1
2.500000E-1	4.585855E+1	4.585855E+1	1.778628E-4	9.560156E+1
2.000000E-1	3.670485E+1	3.670485E+1	1.423601E-4	9.579004E+1
1.500000E-1	2.754587E+1	2.754587E+1	1.068369E-4	9.597754E+1
1.000000E-1	1.838766E+1	1.838766E+1	7.131671E-5	9.635742E+1
5.000000E-2	9.207960E+0	9.207960E+0	3.571316E-5	9.654590E+1
0.000000E+0	1.446361E-5	1.446361E-5	5.609724E-11	9.805078E+1
-5.000000E-2	9.158534E+0	-9.158534E+0	-3.552146E-5	9.862695E+1
-1.000000E-1	1.834087E+1	-1.834087E+1	-7.113522E-5	9.881543E+1
-1.500000E-1	2.750765E+1	-2.750765E+1	-1.066887E-4	9.938574E+1
-2.000000E-1	3.667316E+1	-3.667316E+1	-1.422372E-4	9.957422E+1
-2.500000E-1	4.583395E+1	-4.583395E+1	-1.777674E-4	9.976270E+1
-3.000000E-1	5.501358E+1	-5.501358E+1	-2.133707E-4	9.995020E+1
-3.500000E-1	6.419463E+1	-6.419463E+1	-2.489795E-4	1.001387E+2
-4.000000E-1	7.338079E+1	-7.338079E+1	-2.846081E-4	1.003262E+2
-4.500000E-1	8.254210E+1	-8.254210E+1	-3.201403E-4	1.005146E+2
-5.000000E-1	9.170717E+1	-9.170717E+1	-3.556871E-4	1.007031E+2
-5.000000E-1	9.170735E+1	-9.170735E+1	-3.556878E-4	1.008906E+2
-4.500000E-1	8.254078E+1	-8.254078E+1	-3.201352E-4	1.010791E+2
-4.000000E-1	7.337755E+1	-7.337755E+1	-2.845955E-4	1.012676E+2
-3.500000E-1	6.419348E+1	-6.419348E+1	-2.489750E-4	1.014551E+2
-3.000000E-1	5.501178E+1	-5.501178E+1	-2.133637E-4	1.016436E+2
-2.500000E-1	4.583132E+1	-4.583132E+1	-1.777572E-4	1.018311E+2
-2.000000E-1	3.667159E+1	-3.667159E+1	-1.422311E-4	1.020195E+2
-1.500000E-1	2.750765E+1	-2.750765E+1	-1.066887E-4	1.022080E+2
-1.000000E-1	1.834144E+1	-1.834144E+1	-7.113747E-5	1.025879E+2
-5.000000E-2	9.158060E+0	-9.158060E+0	-3.551962E-5	1.027754E+2
0.000000E+0	4.201068E-5	4.201068E-5	1.629388E-10	1.035742E+2
0.000000E+0	3.375129E-5	3.375129E-5	1.309047E-10	1.037637E+2
5.000000E-2	9.211226E+0	9.211226E+0	3.572583E-5	1.045332E+2
1.000000E-1	1.839345E+1	1.839345E+1	7.133917E-5	1.047217E+2
1.500000E-1	2.755523E+1	2.755523E+1	1.068732E-4	1.052930E+2
2.000000E-1	3.671733E+1	3.671733E+1	1.424085E-4	1.054805E+2
2.500000E-1	4.587474E+1	4.587474E+1	1.779256E-4	1.056689E+2
3.000000E-1	5.505040E+1	5.505040E+1	2.135135E-4	1.058564E+2
3.500000E-1	6.422668E+1	6.422668E+1	2.491038E-4	1.060449E+2
4.000000E-1	7.340583E+1	7.340583E+1	2.847052E-4	1.062334E+2
4.500000E-1	8.256878E+1	8.256878E+1	3.202438E-4	1.064209E+2
5.000000E-1	9.172887E+1	9.172887E+1	3.557713E-4	1.066094E+2
5.000000E-1	9.172908E+1	9.172908E+1	3.557721E-4	1.067979E+2
4.500000E-1	8.256822E+1	8.256822E+1	3.202416E-4	1.069854E+2
4.000000E-1	7.340320E+1	7.340320E+1	2.846950E-4	1.071738E+2
3.500000E-1	6.422359E+1	6.422359E+1	2.490918E-4	1.073613E+2
3.000000E-1	5.504741E+1	5.504741E+1	2.135019E-4	1.075498E+2
2.500000E-1	4.587125E+1	4.587125E+1	1.779121E-4	1.077383E+2
2.000000E-1	3.671439E+1	3.671439E+1	1.423971E-4	1.079258E+2
1.500000E-1	2.755311E+1	2.755311E+1	1.068650E-4	1.081143E+2
1.000000E-1	1.839208E+1	1.839208E+1	7.133387E-5	1.084941E+2
5.000000E-2	9.210221E+0	9.210221E+0	3.572193E-5	1.086816E+2
0.000000E+0	4.282547E-3	4.282547E-3	1.660990E-8	1.092568E+2
-5.000000E-2	9.157977E+0	-9.157977E+0	-3.551930E-5	1.096387E+2
-1.000000E-1	1.834101E+1	-1.834101E+1	-7.113579E-5	1.098271E+2
-1.500000E-1	2.750745E+1	-2.750745E+1	-1.066879E-4	1.103984E+2
-2.000000E-1	3.667161E+1	-3.667161E+1	-1.422312E-4	1.105859E+2
-2.500000E-1	4.583261E+1	-4.583261E+1	-1.777622E-4	1.107744E+2
-3.000000E-1	5.501185E+1	-5.501185E+1	-2.133640E-4	1.109619E+2
-3.500000E-1	6.419278E+1	-6.419278E+1	-2.489723E-4	1.111504E+2
-4.000000E-1	7.337625E+1	-7.337625E+1	-2.845905E-4	1.113389E+2
-4.500000E-1	8.253841E+1	-8.253841E+1	-3.201260E-4	1.115264E+2
-5.000000E-1	9.170525E+1	-9.170525E+1	-3.556797E-4	1.117148E+2
-5.000000E-1	9.170311E+1	-9.170311E+1	-3.556714E-4	1.119033E+2
-4.500000E-1	8.253704E+1	-8.253704E+1	-3.201207E-4	1.120908E+2
-4.000000E-1	7.337476E+1	-7.337476E+1	-2.845847E-4	1.122793E+2
-3.500000E-1	6.419167E+1	-6.419167E+1	-2.489680E-4	1.124668E+2
-3.000000E-1	5.500979E+1	-5.500979E+1	-2.133560E-4	1.126553E+2
-2.500000E-1	4.583119E+1	-4.583119E+1	-1.777567E-4	1.128437E+2
-2.000000E-1	3.667112E+1	-3.667112E+1	-1.422293E-4	1.130313E+2
-1.500000E-1	2.750693E+1	-2.750693E+1	-1.066859E-4	1.132197E+2
-1.000000E-1	1.834053E+1	-1.834053E+1	-7.113394E-5	1.135996E+2
-5.000000E-2	9.157709E+0	-9.157709E+0	-3.551826E-5	1.137871E+2
0.000000E+0	3.999928E-5	3.999928E-5	1.551376E-10	1.145859E+2
