voltage_YSR_1_41A	absJ_YSR_1_41A	J_YSR_1_41A	current_YSR_1_41A	time_YSR_1_41A
-1.500000E-1	6.714195E+0	-6.714195E+0	-2.604107E-5	1.078516E+1
-1.000000E-1	4.474874E+0	-4.474874E+0	-1.735584E-5	1.097266E+1
-5.000000E-2	2.233819E+0	-2.233819E+0	-8.663887E-6	1.135449E+1
0.000000E+0	1.189685E-5	1.189685E-5	4.614203E-11	1.263672E+1
0.000000E+0	7.031864E-6	7.031864E-6	2.727315E-11	1.316016E+1
5.000000E-2	2.248603E+0	2.248603E+0	8.721227E-6	1.392871E+1
1.000000E-1	4.488626E+0	4.488626E+0	1.740918E-5	1.450488E+1
1.500000E-1	6.728804E+0	6.728804E+0	2.609773E-5	1.469336E+1
2.000000E-1	8.966303E+0	8.966303E+0	3.477589E-5	1.488086E+1
2.500000E-1	1.120302E+1	1.120302E+1	4.345103E-5	1.506934E+1
3.000000E-1	1.344406E+1	1.344406E+1	5.214293E-5	1.525684E+1
3.500000E-1	1.568580E+1	1.568580E+1	6.083751E-5	1.544531E+1
4.000000E-1	1.792820E+1	1.792820E+1	6.953468E-5	1.563379E+1
4.500000E-1	2.016680E+1	2.016680E+1	7.821712E-5	1.582129E+1
5.000000E-1	2.240460E+1	2.240460E+1	8.689646E-5	1.600977E+1
5.000000E-1	2.240484E+1	2.240484E+1	8.689737E-5	1.619824E+1
4.500000E-1	2.016735E+1	2.016735E+1	7.821927E-5	1.638574E+1
4.000000E-1	1.792889E+1	1.792889E+1	6.953736E-5	1.657422E+1
3.500000E-1	1.568696E+1	1.568696E+1	6.084202E-5	1.676172E+1
3.000000E-1	1.344554E+1	1.344554E+1	5.214865E-5	1.695020E+1
2.500000E-1	1.120448E+1	1.120448E+1	4.345667E-5	1.713867E+1
2.000000E-1	8.967739E+0	8.967739E+0	3.478146E-5	1.732617E+1
1.500000E-1	6.729864E+0	6.729864E+0	2.610184E-5	1.751465E+1
1.000000E-1	4.489549E+0	4.489549E+0	1.741276E-5	1.770215E+1
5.000000E-2	2.249055E+0	2.249055E+0	8.722979E-6	1.808398E+1
0.000000E+0	1.026984E-5	1.026984E-5	3.983167E-11	1.958984E+1
-5.000000E-2	2.235490E+0	-2.235490E+0	-8.670369E-6	2.035938E+1
-1.000000E-1	4.479151E+0	-4.479151E+0	-1.737243E-5	2.093457E+1
-1.500000E-1	6.720943E+0	-6.720943E+0	-2.606724E-5	2.112305E+1
-2.000000E-1	8.960169E+0	-8.960169E+0	-3.475210E-5	2.131055E+1
-2.500000E-1	1.119833E+1	-1.119833E+1	-4.343282E-5	2.149902E+1
-3.000000E-1	1.344125E+1	-1.344125E+1	-5.213200E-5	2.168750E+1
-3.500000E-1	1.568455E+1	-1.568455E+1	-6.083267E-5	2.187500E+1
-4.000000E-1	1.792835E+1	-1.792835E+1	-6.953528E-5	2.206348E+1
-4.500000E-1	2.016704E+1	-2.016704E+1	-7.821804E-5	2.225195E+1
-5.000000E-1	2.240671E+1	-2.240671E+1	-8.690463E-5	2.243945E+1
-5.000000E-1	2.240733E+1	-2.240733E+1	-8.690706E-5	2.262793E+1
-4.500000E-1	2.016856E+1	-2.016856E+1	-7.822395E-5	2.281543E+1
-4.000000E-1	1.793014E+1	-1.793014E+1	-6.954223E-5	2.300391E+1
-3.500000E-1	1.568676E+1	-1.568676E+1	-6.084125E-5	2.319238E+1
-3.000000E-1	1.344396E+1	-1.344396E+1	-5.214251E-5	2.337988E+1
-2.500000E-1	1.120132E+1	-1.120132E+1	-4.344444E-5	2.356836E+1
-2.000000E-1	8.962843E+0	-8.962843E+0	-3.476247E-5	2.375684E+1
-1.500000E-1	6.723279E+0	-6.723279E+0	-2.607630E-5	2.394434E+1
-1.000000E-1	4.480915E+0	-4.480915E+0	-1.737927E-5	2.413281E+1
-5.000000E-2	2.236864E+0	-2.236864E+0	-8.675698E-6	2.451465E+1
0.000000E+0	1.161399E-5	1.161399E-5	4.504497E-11	2.601953E+1
0.000000E+0	7.821288E-6	7.821288E-6	3.033494E-11	2.654395E+1
5.000000E-2	2.251430E+0	2.251430E+0	8.732191E-6	2.731250E+1
1.000000E-1	4.494381E+0	4.494381E+0	1.743150E-5	2.788867E+1
1.500000E-1	6.737328E+0	6.737328E+0	2.613079E-5	2.807617E+1
2.000000E-1	8.977859E+0	8.977859E+0	3.482071E-5	2.826465E+1
2.500000E-1	1.121745E+1	1.121745E+1	4.350700E-5	2.845312E+1
3.000000E-1	1.346175E+1	1.346175E+1	5.221152E-5	2.864063E+1
3.500000E-1	1.570656E+1	1.570656E+1	6.091806E-5	2.882910E+1
4.000000E-1	1.795199E+1	1.795199E+1	6.962696E-5	2.901660E+1
4.500000E-1	2.019396E+1	2.019396E+1	7.832248E-5	2.920508E+1
5.000000E-1	2.243536E+1	2.243536E+1	8.701575E-5	2.939355E+1
5.000000E-1	2.243595E+1	2.243595E+1	8.701805E-5	2.958105E+1
4.500000E-1	2.019567E+1	2.019567E+1	7.832908E-5	2.976953E+1
4.000000E-1	1.795443E+1	1.795443E+1	6.963644E-5	2.995703E+1
3.500000E-1	1.570966E+1	1.570966E+1	6.093006E-5	3.014551E+1
3.000000E-1	1.346514E+1	1.346514E+1	5.222466E-5	3.033398E+1
2.500000E-1	1.122103E+1	1.122103E+1	4.352087E-5	3.052148E+1
2.000000E-1	8.981110E+0	8.981110E+0	3.483332E-5	3.070996E+1
1.500000E-1	6.740071E+0	6.740071E+0	2.614143E-5	3.089746E+1
1.000000E-1	4.496238E+0	4.496238E+0	1.743870E-5	3.108594E+1
5.000000E-2	2.252650E+0	2.252650E+0	8.736926E-6	3.146777E+1
0.000000E+0	1.475404E-5	1.475404E-5	5.722370E-11	3.297266E+1
-5.000000E-2	2.239482E+0	-2.239482E+0	-8.685852E-6	3.374219E+1
-1.000000E-1	4.486729E+0	-4.486729E+0	-1.740182E-5	3.431836E+1
-1.500000E-1	6.732262E+0	-6.732262E+0	-2.611114E-5	3.450586E+1
-2.000000E-1	8.975218E+0	-8.975218E+0	-3.481047E-5	3.469434E+1
-2.500000E-1	1.121707E+1	-1.121707E+1	-4.350550E-5	3.488281E+1
-3.000000E-1	1.346355E+1	-1.346355E+1	-5.221850E-5	3.507031E+1
-3.500000E-1	1.571019E+1	-1.571019E+1	-6.093211E-5	3.525879E+1
-4.000000E-1	1.795744E+1	-1.795744E+1	-6.964811E-5	3.544727E+1
-4.500000E-1	2.019963E+1	-2.019963E+1	-7.834447E-5	3.563477E+1
-5.000000E-1	2.244274E+1	-2.244274E+1	-8.704439E-5	3.582324E+1
-5.000000E-1	2.244277E+1	-2.244277E+1	-8.704451E-5	3.601074E+1
-4.500000E-1	2.020034E+1	-2.020034E+1	-7.834721E-5	3.619922E+1
-4.000000E-1	1.795845E+1	-1.795845E+1	-6.965201E-5	3.638770E+1
-3.500000E-1	1.571146E+1	-1.571146E+1	-6.093705E-5	3.657520E+1
-3.000000E-1	1.346515E+1	-1.346515E+1	-5.222470E-5	3.676367E+1
-2.500000E-1	1.121891E+1	-1.121891E+1	-4.351263E-5	3.695215E+1
-2.000000E-1	8.977033E+0	-8.977033E+0	-3.481751E-5	3.713965E+1
-1.500000E-1	6.733942E+0	-6.733942E+0	-2.611766E-5	3.732813E+1
-1.000000E-1	4.488074E+0	-4.488074E+0	-1.740704E-5	3.751562E+1
-5.000000E-2	2.240479E+0	-2.240479E+0	-8.689721E-6	3.789746E+1
0.000000E+0	1.177597E-5	1.177597E-5	4.567323E-11	3.917969E+1
0.000000E+0	7.299412E-6	7.299412E-6	2.831084E-11	3.970312E+1
5.000000E-2	2.255203E+0	2.255203E+0	8.746826E-6	4.047266E+1
1.000000E-1	4.501966E+0	4.501966E+0	1.746092E-5	4.104785E+1
1.500000E-1	6.749072E+0	6.749072E+0	2.617634E-5	4.123633E+1
2.000000E-1	8.993344E+0	8.993344E+0	3.488077E-5	4.142383E+1
2.500000E-1	1.123655E+1	1.123655E+1	4.358105E-5	4.161230E+1
3.000000E-1	1.348438E+1	1.348438E+1	5.229930E-5	4.180078E+1
3.500000E-1	1.573263E+1	1.573263E+1	6.101917E-5	4.198828E+1
4.000000E-1	1.798152E+1	1.798152E+1	6.974149E-5	4.217676E+1
4.500000E-1	2.022657E+1	2.022657E+1	7.844893E-5	4.236523E+1
5.000000E-1	2.247134E+1	2.247134E+1	8.715529E-5	4.255273E+1
5.000000E-1	2.247145E+1	2.247145E+1	8.715573E-5	4.274121E+1
4.500000E-1	2.022705E+1	2.022705E+1	7.845082E-5	4.292871E+1
4.000000E-1	1.798234E+1	1.798234E+1	6.974468E-5	4.311719E+1
3.500000E-1	1.573382E+1	1.573382E+1	6.102376E-5	4.330566E+1
3.000000E-1	1.348558E+1	1.348558E+1	5.230396E-5	4.349316E+1
2.500000E-1	1.123767E+1	1.123767E+1	4.358539E-5	4.368164E+1
2.000000E-1	8.994339E+0	8.994339E+0	3.488463E-5	4.386914E+1
1.500000E-1	6.749828E+0	6.749828E+0	2.617927E-5	4.405762E+1
1.000000E-1	4.502822E+0	4.502822E+0	1.746424E-5	4.424609E+1
5.000000E-2	2.255829E+0	2.255829E+0	8.749254E-6	4.462793E+1
0.000000E+0	1.531165E-5	1.531165E-5	5.938637E-11	4.590918E+1
-5.000000E-2	2.242311E+0	-2.242311E+0	-8.696824E-6	4.667871E+1
-1.000000E-1	4.492393E+0	-4.492393E+0	-1.742379E-5	4.725488E+1
-1.500000E-1	6.740675E+0	-6.740675E+0	-2.614377E-5	4.744238E+1
-2.000000E-1	8.986210E+0	-8.986210E+0	-3.485310E-5	4.763086E+1
-2.500000E-1	1.123079E+1	-1.123079E+1	-4.355874E-5	4.781934E+1
-3.000000E-1	1.347989E+1	-1.347989E+1	-5.228187E-5	4.800684E+1
-3.500000E-1	1.572943E+1	-1.572943E+1	-6.100675E-5	4.819531E+1
-4.000000E-1	1.797953E+1	-1.797953E+1	-6.973378E-5	4.838281E+1
-4.500000E-1	2.022457E+1	-2.022457E+1	-7.844120E-5	4.857129E+1
-5.000000E-1	2.247001E+1	-2.247001E+1	-8.715014E-5	4.875977E+1
-5.000000E-1	2.246989E+1	-2.246989E+1	-8.714969E-5	4.894727E+1
-4.500000E-1	2.022451E+1	-2.022451E+1	-7.844095E-5	4.913574E+1
-4.000000E-1	1.797977E+1	-1.797977E+1	-6.973470E-5	4.932422E+1
-3.500000E-1	1.572993E+1	-1.572993E+1	-6.100867E-5	4.951172E+1
-3.000000E-1	1.348053E+1	-1.348053E+1	-5.228436E-5	4.970020E+1
-2.500000E-1	1.123164E+1	-1.123164E+1	-4.356202E-5	4.988770E+1
-2.000000E-1	8.987074E+0	-8.987074E+0	-3.485645E-5	5.007617E+1
-1.500000E-1	6.741226E+0	-6.741226E+0	-2.614591E-5	5.026465E+1
-1.000000E-1	4.492731E+0	-4.492731E+0	-1.742510E-5	5.045215E+1
-5.000000E-2	2.243100E+0	-2.243100E+0	-8.699885E-6	5.083398E+1
0.000000E+0	1.178284E-5	1.178284E-5	4.569987E-11	5.233984E+1
0.000000E+0	7.601464E-6	7.601464E-6	2.948235E-11	5.286328E+1
5.000000E-2	2.257512E+0	2.257512E+0	8.755783E-6	5.363184E+1
1.000000E-1	4.506672E+0	4.506672E+0	1.747917E-5	5.420801E+1
1.500000E-1	6.755948E+0	6.755948E+0	2.620301E-5	5.439648E+1
2.000000E-1	9.002572E+0	9.002572E+0	3.491656E-5	5.458398E+1
2.500000E-1	1.124857E+1	1.124857E+1	4.362767E-5	5.477246E+1
3.000000E-1	1.349889E+1	1.349889E+1	5.235559E-5	5.495996E+1
3.500000E-1	1.574988E+1	1.574988E+1	6.108607E-5	5.514844E+1
4.000000E-1	1.800150E+1	1.800150E+1	6.981898E-5	5.533691E+1
4.500000E-1	2.024954E+1	2.024954E+1	7.853803E-5	5.552441E+1
5.000000E-1	2.249679E+1	2.249679E+1	8.725400E-5	5.571289E+1
5.000000E-1	2.249687E+1	2.249687E+1	8.725432E-5	5.590039E+1
4.500000E-1	2.025034E+1	2.025034E+1	7.854115E-5	5.608887E+1
4.000000E-1	1.800282E+1	1.800282E+1	6.982410E-5	5.627734E+1
3.500000E-1	1.575190E+1	1.575190E+1	6.109388E-5	5.646484E+1
3.000000E-1	1.350117E+1	1.350117E+1	5.236440E-5	5.665332E+1
2.500000E-1	1.125075E+1	1.125075E+1	4.363613E-5	5.684082E+1
2.000000E-1	9.004928E+0	9.004928E+0	3.492570E-5	5.702930E+1
1.500000E-1	6.757890E+0	6.757890E+0	2.621054E-5	5.721777E+1
1.000000E-1	4.508095E+0	4.508095E+0	1.748469E-5	5.740527E+1
5.000000E-2	2.258323E+0	2.258323E+0	8.758928E-6	5.778711E+1
0.000000E+0	2.778996E-4	2.778996E-4	1.077836E-9	5.836230E+1
-5.000000E-2	2.244476E+0	-2.244476E+0	-8.705220E-6	5.874414E+1
-1.000000E-1	4.496444E+0	-4.496444E+0	-1.743950E-5	5.932031E+1
-1.500000E-1	6.746906E+0	-6.746906E+0	-2.616794E-5	5.950879E+1
-2.000000E-1	8.994517E+0	-8.994517E+0	-3.488532E-5	5.969629E+1
-2.500000E-1	1.124117E+1	-1.124117E+1	-4.359898E-5	5.988477E+1
-3.000000E-1	1.349223E+1	-1.349223E+1	-5.232973E-5	6.007324E+1
-3.500000E-1	1.574410E+1	-1.574410E+1	-6.106365E-5	6.026074E+1
-4.000000E-1	1.799658E+1	-1.799658E+1	-6.979991E-5	6.044922E+1
-4.500000E-1	2.024391E+1	-2.024391E+1	-7.851620E-5	6.063672E+1
-5.000000E-1	2.249208E+1	-2.249208E+1	-8.723575E-5	6.082520E+1
-5.000000E-1	2.249238E+1	-2.249238E+1	-8.723691E-5	6.101367E+1
-4.500000E-1	2.024510E+1	-2.024510E+1	-7.852081E-5	6.120117E+1
-4.000000E-1	1.799817E+1	-1.799817E+1	-6.980606E-5	6.138965E+1
-3.500000E-1	1.574603E+1	-1.574603E+1	-6.107114E-5	6.157813E+1
-3.000000E-1	1.349466E+1	-1.349466E+1	-5.233915E-5	6.176563E+1
-2.500000E-1	1.124365E+1	-1.124365E+1	-4.360860E-5	6.195410E+1
-2.000000E-1	8.996750E+0	-8.996750E+0	-3.489398E-5	6.214160E+1
-1.500000E-1	6.748729E+0	-6.748729E+0	-2.617501E-5	6.233008E+1
-1.000000E-1	4.497857E+0	-4.497857E+0	-1.744498E-5	6.251855E+1
-5.000000E-2	2.245483E+0	-2.245483E+0	-8.709126E-6	6.290039E+1
0.000000E+0	3.127178E-4	3.127178E-4	1.212879E-9	6.347559E+1
0.000000E+0	3.112593E-4	3.112593E-4	1.207222E-9	6.366406E+1
5.000000E-2	2.259603E+0	2.259603E+0	8.763892E-6	6.404590E+1
1.000000E-1	4.511079E+0	4.511079E+0	1.749626E-5	6.462109E+1
1.500000E-1	6.762268E+0	6.762268E+0	2.622752E-5	6.480957E+1
2.000000E-1	9.011052E+0	9.011052E+0	3.494945E-5	6.499707E+1
2.500000E-1	1.125872E+1	1.125872E+1	4.366707E-5	6.518555E+1
3.000000E-1	1.351097E+1	1.351097E+1	5.240241E-5	6.537402E+1
3.500000E-1	1.576362E+1	1.576362E+1	6.113936E-5	6.556152E+1
4.000000E-1	1.801673E+1	1.801673E+1	6.987804E-5	6.575000E+1
4.500000E-1	2.026641E+1	2.026641E+1	7.860346E-5	6.593750E+1
5.000000E-1	2.251522E+1	2.251522E+1	8.732548E-5	6.612598E+1
5.000000E-1	2.251529E+1	2.251529E+1	8.732577E-5	6.631445E+1
4.500000E-1	2.026658E+1	2.026658E+1	7.860411E-5	6.650195E+1
4.000000E-1	1.801749E+1	1.801749E+1	6.988102E-5	6.669043E+1
3.500000E-1	1.576456E+1	1.576456E+1	6.114301E-5	6.687793E+1
3.000000E-1	1.351201E+1	1.351201E+1	5.240646E-5	6.706641E+1
2.500000E-1	1.125993E+1	1.125993E+1	4.367175E-5	6.725488E+1
2.000000E-1	9.012406E+0	9.012406E+0	3.495470E-5	6.744238E+1
1.500000E-1	6.763712E+0	6.763712E+0	2.623312E-5	6.763086E+1
1.000000E-1	4.511991E+0	4.511991E+0	1.749980E-5	6.781836E+1
5.000000E-2	2.260451E+0	2.260451E+0	8.767181E-6	6.820020E+1
0.000000E+0	1.498162E-5	1.498162E-5	5.810636E-11	6.970605E+1
-5.000000E-2	2.246808E+0	-2.246808E+0	-8.714264E-6	7.047559E+1
-1.000000E-1	4.501464E+0	-4.501464E+0	-1.745897E-5	7.105078E+1
-1.500000E-1	6.754311E+0	-6.754311E+0	-2.619666E-5	7.123926E+1
-2.000000E-1	9.004506E+0	-9.004506E+0	-3.492406E-5	7.142676E+1
-2.500000E-1	1.125367E+1	-1.125367E+1	-4.364748E-5	7.161523E+1
-3.000000E-1	1.350755E+1	-1.350755E+1	-5.238916E-5	7.180371E+1
-3.500000E-1	1.576171E+1	-1.576171E+1	-6.113193E-5	7.199121E+1
-4.000000E-1	1.801659E+1	-1.801659E+1	-6.987751E-5	7.217969E+1
-4.500000E-1	2.026628E+1	-2.026628E+1	-7.860297E-5	7.236719E+1
-5.000000E-1	2.251697E+1	-2.251697E+1	-8.733229E-5	7.255566E+1
-5.000000E-1	2.251726E+1	-2.251726E+1	-8.733342E-5	7.274414E+1
-4.500000E-1	2.026705E+1	-2.026705E+1	-7.860595E-5	7.293164E+1
-4.000000E-1	1.801753E+1	-1.801753E+1	-6.988115E-5	7.312012E+1
-3.500000E-1	1.576287E+1	-1.576287E+1	-6.113645E-5	7.330859E+1
-3.000000E-1	1.350869E+1	-1.350869E+1	-5.239360E-5	7.349609E+1
-2.500000E-1	1.125495E+1	-1.125495E+1	-4.365243E-5	7.368457E+1
-2.000000E-1	9.005671E+0	-9.005671E+0	-3.492858E-5	7.387207E+1
-1.500000E-1	6.755371E+0	-6.755371E+0	-2.620077E-5	7.406055E+1
-1.000000E-1	4.502116E+0	-4.502116E+0	-1.746150E-5	7.424902E+1
-5.000000E-2	2.247458E+0	-2.247458E+0	-8.716787E-6	7.463086E+1
0.000000E+0	1.206959E-5	1.206959E-5	4.681203E-11	7.613574E+1
0.000000E+0	7.814159E-6	7.814159E-6	3.030729E-11	7.666016E+1
5.000000E-2	2.261797E+0	2.261797E+0	8.772402E-6	7.742871E+1
1.000000E-1	4.514935E+0	4.514935E+0	1.751122E-5	7.800488E+1
1.500000E-1	6.767940E+0	6.767940E+0	2.624952E-5	7.819238E+1
2.000000E-1	9.018459E+0	9.018459E+0	3.497818E-5	7.838086E+1
2.500000E-1	1.126783E+1	1.126783E+1	4.370237E-5	7.856836E+1
3.000000E-1	1.352174E+1	1.352174E+1	5.244421E-5	7.875684E+1
3.500000E-1	1.577608E+1	1.577608E+1	6.118766E-5	7.894531E+1
4.000000E-1	1.803084E+1	1.803084E+1	6.993279E-5	7.913281E+1
4.500000E-1	2.028201E+1	2.028201E+1	7.866395E-5	7.932129E+1
5.000000E-1	2.253248E+1	2.253248E+1	8.739245E-5	7.950977E+1
5.000000E-1	2.253270E+1	2.253270E+1	8.739329E-5	7.969727E+1
4.500000E-1	2.028223E+1	2.028223E+1	7.866484E-5	7.988574E+1
4.000000E-1	1.803087E+1	1.803087E+1	6.993290E-5	8.007324E+1
3.500000E-1	1.577616E+1	1.577616E+1	6.118797E-5	8.026172E+1
3.000000E-1	1.352210E+1	1.352210E+1	5.244560E-5	8.045020E+1
2.500000E-1	1.126803E+1	1.126803E+1	4.370316E-5	8.063770E+1
2.000000E-1	9.018772E+0	9.018772E+0	3.497939E-5	8.082617E+1
1.500000E-1	6.768394E+0	6.768394E+0	2.625128E-5	8.101367E+1
1.000000E-1	4.515072E+0	4.515072E+0	1.751175E-5	8.120215E+1
5.000000E-2	2.262003E+0	2.262003E+0	8.773199E-6	8.158398E+1
0.000000E+0	1.378629E-5	1.378629E-5	5.347026E-11	8.308887E+1
-5.000000E-2	2.247953E+0	-2.247953E+0	-8.718706E-6	8.385840E+1
-1.000000E-1	4.503691E+0	-4.503691E+0	-1.746761E-5	8.443457E+1
-1.500000E-1	6.757797E+0	-6.757797E+0	-2.621018E-5	8.462207E+1
-2.000000E-1	9.009239E+0	-9.009239E+0	-3.494242E-5	8.481055E+1
-2.500000E-1	1.125974E+1	-1.125974E+1	-4.367101E-5	8.499902E+1
-3.000000E-1	1.351496E+1	-1.351496E+1	-5.241789E-5	8.518652E+1
-3.500000E-1	1.577050E+1	-1.577050E+1	-6.116605E-5	8.537500E+1
-4.000000E-1	1.802706E+1	-1.802706E+1	-6.991813E-5	8.556250E+1
-4.500000E-1	2.027874E+1	-2.027874E+1	-7.865127E-5	8.575098E+1
-5.000000E-1	2.253122E+1	-2.253122E+1	-8.738753E-5	8.593945E+1
-5.000000E-1	2.253173E+1	-2.253173E+1	-8.738952E-5	8.612695E+1
-4.500000E-1	2.028058E+1	-2.028058E+1	-7.865841E-5	8.631543E+1
-4.000000E-1	1.802991E+1	-1.802991E+1	-6.992917E-5	8.650391E+1
-3.500000E-1	1.577416E+1	-1.577416E+1	-6.118024E-5	8.669141E+1
-3.000000E-1	1.351867E+1	-1.351867E+1	-5.243228E-5	8.687988E+1
-2.500000E-1	1.126338E+1	-1.126338E+1	-4.368511E-5	8.706738E+1
-2.000000E-1	9.012537E+0	-9.012537E+0	-3.495521E-5	8.725586E+1
-1.500000E-1	6.760566E+0	-6.760566E+0	-2.622092E-5	8.744434E+1
-1.000000E-1	4.505679E+0	-4.505679E+0	-1.747532E-5	8.763184E+1
-5.000000E-2	2.249248E+0	-2.249248E+0	-8.723730E-6	8.801367E+1
0.000000E+0	3.430336E-4	3.430336E-4	1.330459E-9	8.858887E+1
0.000000E+0	3.147537E-4	3.147537E-4	1.220775E-9	8.877734E+1
5.000000E-2	2.263608E+0	2.263608E+0	8.779425E-6	8.915918E+1
1.000000E-1	4.518837E+0	4.518837E+0	1.752635E-5	8.973535E+1
1.500000E-1	6.774020E+0	6.774020E+0	2.627310E-5	8.992285E+1
2.000000E-1	9.026506E+0	9.026506E+0	3.500939E-5	9.011133E+1
2.500000E-1	1.127804E+1	1.127804E+1	4.374200E-5	9.029980E+1
3.000000E-1	1.353442E+1	1.353442E+1	5.249339E-5	9.048730E+1
3.500000E-1	1.579134E+1	1.579134E+1	6.124686E-5	9.067578E+1
4.000000E-1	1.804886E+1	1.804886E+1	7.000267E-5	9.086426E+1
4.500000E-1	2.030269E+1	2.030269E+1	7.874419E-5	9.105176E+1
5.000000E-1	2.255606E+1	2.255606E+1	8.748390E-5	9.124023E+1
5.000000E-1	2.255641E+1	2.255641E+1	8.748524E-5	9.142773E+1
4.500000E-1	2.030367E+1	2.030367E+1	7.874799E-5	9.161621E+1
4.000000E-1	1.805036E+1	1.805036E+1	7.000848E-5	9.180469E+1
3.500000E-1	1.579331E+1	1.579331E+1	6.125451E-5	9.199219E+1
3.000000E-1	1.353678E+1	1.353678E+1	5.250252E-5	9.218066E+1
2.500000E-1	1.128027E+1	1.128027E+1	4.375065E-5	9.236914E+1
2.000000E-1	9.028659E+0	9.028659E+0	3.501774E-5	9.255664E+1
1.500000E-1	6.775763E+0	6.775763E+0	2.627986E-5	9.274512E+1
1.000000E-1	4.520100E+0	4.520100E+0	1.753125E-5	9.293262E+1
5.000000E-2	2.264557E+0	2.264557E+0	8.783106E-6	9.331445E+1
0.000000E+0	1.481756E-5	1.481756E-5	5.747004E-11	9.482031E+1
-5.000000E-2	2.251071E+0	-2.251071E+0	-8.730799E-6	9.558984E+1
-1.000000E-1	4.509817E+0	-4.509817E+0	-1.749137E-5	9.616504E+1
-1.500000E-1	6.766914E+0	-6.766914E+0	-2.624554E-5	9.635352E+1
-2.000000E-1	9.021239E+0	-9.021239E+0	-3.498896E-5	9.654102E+1
-2.500000E-1	1.127454E+1	-1.127454E+1	-4.372843E-5	9.672949E+1
-3.000000E-1	1.353255E+1	-1.353255E+1	-5.248614E-5	9.691797E+1
-3.500000E-1	1.579080E+1	-1.579080E+1	-6.124476E-5	9.710547E+1
-4.000000E-1	1.804982E+1	-1.804982E+1	-7.000638E-5	9.729395E+1
-4.500000E-1	2.030370E+1	-2.030370E+1	-7.874811E-5	9.748145E+1
-5.000000E-1	2.255841E+1	-2.255841E+1	-8.749301E-5	9.766992E+1
-5.000000E-1	2.255854E+1	-2.255854E+1	-8.749351E-5	9.785840E+1
-4.500000E-1	2.030425E+1	-2.030425E+1	-7.875022E-5	9.804590E+1
