voltage_YSR_1_40E	absJ_YSR_1_40E	J_YSR_1_40E	current_YSR_1_40E	time_YSR_1_40E
-3.500000E-1	3.427415E-4	-3.427415E-4	-1.329326E-9	1.389951E+2
-4.000000E-1	3.870570E-4	-3.870570E-4	-1.501204E-9	1.391836E+2
-4.500000E-1	4.315369E-4	-4.315369E-4	-1.673720E-9	1.393711E+2
-5.000000E-1	4.757214E-4	-4.757214E-4	-1.845090E-9	1.395596E+2
-5.000000E-1	4.693700E-4	-4.693700E-4	-1.820456E-9	1.397480E+2
-4.500000E-1	4.160186E-4	-4.160186E-4	-1.613532E-9	1.399355E+2
-4.000000E-1	3.663067E-4	-3.663067E-4	-1.420724E-9	1.401240E+2
-3.500000E-1	3.172567E-4	-3.172567E-4	-1.230483E-9	1.403125E+2
-3.000000E-1	2.689103E-4	-2.689103E-4	-1.042971E-9	1.405000E+2
-2.500000E-1	1.745480E-4	-1.745480E-4	-6.769861E-10	1.409121E+2
-2.000000E-1	1.594484E-4	-1.594484E-4	-6.184223E-10	1.411006E+2
-1.500000E-1	1.321493E-4	-1.321493E-4	-5.125423E-10	1.412891E+2
-1.000000E-1	8.633482E-5	-8.633482E-5	-3.348504E-10	1.414785E+2
-5.000000E-2	3.806452E-5	-3.806452E-5	-1.476336E-10	1.416670E+2
0.000000E+0	4.220683E-7	4.220683E-7	1.636996E-12	1.425625E+2
