voltage_YSR_1_40B	absJ_YSR_1_40B	J_YSR_1_40B	current_YSR_1_40B	time_YSR_1_40B
-4.500000E-1	7.802750E+1	-7.802750E+1	-3.026304E-4	1.182969E+2
-4.000000E-1	6.937374E+1	-6.937374E+1	-2.690667E-4	1.184844E+2
-3.500000E-1	6.068893E+1	-6.068893E+1	-2.353826E-4	1.186729E+2
-3.000000E-1	5.200885E+1	-5.200885E+1	-2.017168E-4	1.188613E+2
-2.500000E-1	4.333286E+1	-4.333286E+1	-1.680669E-4	1.190488E+2
-2.000000E-1	3.467373E+1	-3.467373E+1	-1.344824E-4	1.192373E+2
-1.500000E-1	2.600878E+1	-2.600878E+1	-1.008753E-4	1.194258E+2
-1.000000E-1	1.734211E+1	-1.734211E+1	-6.726154E-5	1.198057E+2
-5.000000E-2	8.659028E+0	-8.659028E+0	-3.358412E-5	1.199932E+2
0.000000E+0	1.159528E-5	1.159528E-5	4.497242E-11	1.214990E+2
