voltage_YSR_1_32A	absJ_YSR_1_32A	J_YSR_1_32A	current_YSR_1_32A	time_YSR_1_32A
-4.500000E-1	2.484716E+1	-2.484716E+1	-9.636996E-5	2.033789E+1
-4.000000E-1	2.208987E+1	-2.208987E+1	-8.567577E-5	2.052539E+1
-3.500000E-1	1.932616E+1	-1.932616E+1	-7.495670E-5	2.071387E+1
-3.000000E-1	1.656313E+1	-1.656313E+1	-6.424026E-5	2.090137E+1
-2.500000E-1	1.380027E+1	-1.380027E+1	-5.352446E-5	2.108984E+1
-2.000000E-1	1.104278E+1	-1.104278E+1	-4.282953E-5	2.127832E+1
-1.500000E-1	8.283649E+0	-8.283649E+0	-3.212821E-5	2.146582E+1
-1.000000E-1	5.520799E+0	-5.520799E+0	-2.141247E-5	2.165430E+1
-5.000000E-2	2.756855E+0	-2.756855E+0	-1.069249E-5	2.184277E+1
0.000000E+0	3.573092E-5	3.573092E-5	1.385827E-10	2.264063E+1
0.000000E+0	2.983190E-5	2.983190E-5	1.157033E-10	2.283008E+1
5.000000E-2	2.773003E+0	2.773003E+0	1.075512E-5	2.360059E+1
1.000000E-1	5.538520E+0	5.538520E+0	2.148120E-5	2.378809E+1
1.500000E-1	8.303107E+0	8.303107E+0	3.220368E-5	2.397656E+1
2.000000E-1	1.106437E+1	1.106437E+1	4.291325E-5	2.416406E+1
2.500000E-1	1.382461E+1	1.382461E+1	5.361887E-5	2.435254E+1
3.000000E-1	1.659067E+1	1.659067E+1	6.434708E-5	2.454102E+1
3.500000E-1	1.935713E+1	1.935713E+1	7.507682E-5	2.472852E+1
4.000000E-1	2.212425E+1	2.212425E+1	8.580912E-5	2.491699E+1
4.500000E-1	2.488712E+1	2.488712E+1	9.652491E-5	2.510449E+1
5.000000E-1	2.763693E+1	2.763693E+1	1.071901E-4	2.567578E+1
5.000000E-1	2.763747E+1	2.763747E+1	1.071922E-4	2.586426E+1
