voltage_YSR_1_33A	absJ_YSR_1_33A	J_YSR_1_33A	current_YSR_1_33A	time_YSR_1_33A
-1.000000E-1	2.760166E-1	-2.760166E-1	-1.070533E-6	9.310547E+0
-5.000000E-2	1.378141E-1	-1.378141E-1	-5.345134E-7	9.692383E+0
0.000000E+0	4.412030E-5	4.412030E-5	1.711210E-10	1.029785E+1
0.000000E+0	3.792313E-5	3.792313E-5	1.470852E-10	1.048633E+1
5.000000E-2	1.385944E-1	1.385944E-1	5.375395E-7	1.086914E+1
1.000000E-1	2.768778E-1	2.768778E-1	1.073873E-6	1.145020E+1
1.500000E-1	4.149151E-1	4.149151E-1	1.609252E-6	1.163867E+1
2.000000E-1	5.529181E-1	5.529181E-1	2.144498E-6	1.182617E+1
2.500000E-1	6.909521E-1	6.909521E-1	2.679864E-6	1.201465E+1
3.000000E-1	8.295486E-1	8.295486E-1	3.217412E-6	1.220312E+1
3.500000E-1	9.682047E-1	9.682047E-1	3.755191E-6	1.239062E+1
4.000000E-1	1.106573E+0	1.106573E+0	4.291853E-6	1.257910E+1
4.500000E-1	1.244459E+0	1.244459E+0	4.826647E-6	1.276758E+1
5.000000E-1	1.383238E+0	1.383238E+0	5.364900E-6	1.295508E+1
5.000000E-1	1.383519E+0	1.383519E+0	5.365991E-6	1.314355E+1
4.500000E-1	1.244991E+0	1.244991E+0	4.828710E-6	1.333105E+1
4.000000E-1	1.106454E+0	1.106454E+0	4.291394E-6	1.351953E+1
3.500000E-1	9.680033E-1	9.680033E-1	3.754410E-6	1.370801E+1
3.000000E-1	8.295303E-1	8.295303E-1	3.217341E-6	1.389551E+1
2.500000E-1	6.913692E-1	6.913692E-1	2.681482E-6	1.408398E+1
2.000000E-1	5.534987E-1	5.534987E-1	2.146750E-6	1.427148E+1
1.500000E-1	4.152368E-1	4.152368E-1	1.610500E-6	1.445996E+1
1.000000E-1	2.769804E-1	2.769804E-1	1.074271E-6	1.464844E+1
5.000000E-2	1.386650E-1	1.386650E-1	5.378133E-7	1.503027E+1
0.000000E+0	5.138569E-5	5.138569E-5	1.992999E-10	1.563477E+1
-5.000000E-2	1.378236E-1	-1.378236E-1	-5.345501E-7	1.601758E+1
-1.000000E-1	2.761025E-1	-2.761025E-1	-1.070866E-6	1.659961E+1
-1.500000E-1	4.142880E-1	-4.142880E-1	-1.606820E-6	1.678711E+1
-2.000000E-1	5.523047E-1	-5.523047E-1	-2.142119E-6	1.697559E+1
-2.500000E-1	6.904534E-1	-6.904534E-1	-2.677930E-6	1.716406E+1
-3.000000E-1	8.285964E-1	-8.285964E-1	-3.213719E-6	1.735156E+1
-3.500000E-1	9.670860E-1	-9.670860E-1	-3.750852E-6	1.754004E+1
-4.000000E-1	1.105635E+0	-1.105635E+0	-4.288217E-6	1.772754E+1
-4.500000E-1	1.243969E+0	-1.243969E+0	-4.824745E-6	1.791602E+1
-5.000000E-1	1.382054E+0	-1.382054E+0	-5.360308E-6	1.810449E+1
-5.000000E-1	1.381969E+0	-1.381969E+0	-5.359979E-6	1.829199E+1
-4.500000E-1	1.243775E+0	-1.243775E+0	-4.823994E-6	1.848047E+1
-4.000000E-1	1.105343E+0	-1.105343E+0	-4.287082E-6	1.866895E+1
-3.500000E-1	9.674330E-1	-9.674330E-1	-3.752198E-6	1.885645E+1
-3.000000E-1	8.290391E-1	-8.290391E-1	-3.215436E-6	1.904492E+1
-2.500000E-1	6.903446E-1	-6.903446E-1	-2.677508E-6	1.923242E+1
-2.000000E-1	5.525638E-1	-5.525638E-1	-2.143124E-6	1.942090E+1
-1.500000E-1	4.145840E-1	-4.145840E-1	-1.607968E-6	1.960938E+1
-1.000000E-1	2.762499E-1	-2.762499E-1	-1.071438E-6	1.979688E+1
-5.000000E-2	1.378722E-1	-1.378722E-1	-5.347387E-7	2.017871E+1
0.000000E+0	4.739527E-5	4.739527E-5	1.838230E-10	2.078418E+1
0.000000E+0	3.372889E-5	3.372889E-5	1.308178E-10	2.097363E+1
5.000000E-2	1.387709E-1	1.387709E-1	5.382242E-7	2.135547E+1
1.000000E-1	2.770683E-1	2.770683E-1	1.074612E-6	2.193750E+1
1.500000E-1	4.152807E-1	4.152807E-1	1.610670E-6	2.212500E+1
2.000000E-1	5.533860E-1	5.533860E-1	2.146313E-6	2.231348E+1
2.500000E-1	6.915670E-1	6.915670E-1	2.682249E-6	2.250098E+1
3.000000E-1	8.296886E-1	8.296886E-1	3.217955E-6	2.268945E+1
3.500000E-1	9.679120E-1	9.679120E-1	3.754056E-6	2.287793E+1
4.000000E-1	1.106637E+0	1.106637E+0	4.292103E-6	2.306543E+1
4.500000E-1	1.245159E+0	1.245159E+0	4.829362E-6	2.325391E+1
5.000000E-1	1.383247E+0	1.383247E+0	5.364937E-6	2.344141E+1
5.000000E-1	1.383227E+0	1.383227E+0	5.364858E-6	2.362988E+1
4.500000E-1	1.244809E+0	1.244809E+0	4.828002E-6	2.381836E+1
4.000000E-1	1.106519E+0	1.106519E+0	4.291644E-6	2.400586E+1
3.500000E-1	9.683589E-1	9.683589E-1	3.755789E-6	2.419434E+1
3.000000E-1	8.298428E-1	8.298428E-1	3.218553E-6	2.438281E+1
2.500000E-1	6.913066E-1	6.913066E-1	2.681239E-6	2.457031E+1
2.000000E-1	5.535608E-1	5.535608E-1	2.146991E-6	2.475879E+1
1.500000E-1	4.153583E-1	4.153583E-1	1.610971E-6	2.494629E+1
1.000000E-1	2.770902E-1	2.770902E-1	1.074697E-6	2.513477E+1
5.000000E-2	1.387584E-1	1.387584E-1	5.381756E-7	2.551660E+1
0.000000E+0	4.848151E-5	4.848151E-5	1.880360E-10	2.612207E+1
-5.000000E-2	1.379288E-1	-1.379288E-1	-5.349580E-7	2.650488E+1
-1.000000E-1	2.763541E-1	-2.763541E-1	-1.071842E-6	2.708594E+1
-1.500000E-1	4.147103E-1	-4.147103E-1	-1.608458E-6	2.727441E+1
-2.000000E-1	5.527603E-1	-5.527603E-1	-2.143886E-6	2.746191E+1
-2.500000E-1	6.910209E-1	-6.910209E-1	-2.680131E-6	2.765039E+1
-3.000000E-1	8.297734E-1	-8.297734E-1	-3.218284E-6	2.783887E+1
-3.500000E-1	9.681745E-1	-9.681745E-1	-3.755074E-6	2.802637E+1
-4.000000E-1	1.106504E+0	-1.106504E+0	-4.291586E-6	2.821484E+1
-4.500000E-1	1.244661E+0	-1.244661E+0	-4.827430E-6	2.840234E+1
-5.000000E-1	1.382227E+0	-1.382227E+0	-5.360981E-6	2.859082E+1
-5.000000E-1	1.381920E+0	-1.381920E+0	-5.359791E-6	2.877930E+1
-4.500000E-1	1.243966E+0	-1.243966E+0	-4.824734E-6	2.896680E+1
-4.000000E-1	1.105506E+0	-1.105506E+0	-4.287714E-6	2.915527E+1
-3.500000E-1	9.669617E-1	-9.669617E-1	-3.750370E-6	2.934375E+1
-3.000000E-1	8.285353E-1	-8.285353E-1	-3.213482E-6	2.953125E+1
-2.500000E-1	6.902085E-1	-6.902085E-1	-2.676980E-6	2.971973E+1
-2.000000E-1	5.521892E-1	-5.521892E-1	-2.141671E-6	2.990723E+1
-1.500000E-1	4.142950E-1	-4.142950E-1	-1.606847E-6	3.009570E+1
-1.000000E-1	2.760692E-1	-2.760692E-1	-1.070737E-6	3.028418E+1
-5.000000E-2	1.378416E-1	-1.378416E-1	-5.346200E-7	3.066602E+1
0.000000E+0	4.694878E-5	4.694878E-5	1.820913E-10	3.127051E+1
0.000000E+0	3.122390E-5	3.122390E-5	1.211022E-10	3.145996E+1
5.000000E-2	1.386638E-1	1.386638E-1	5.378087E-7	3.184180E+1
1.000000E-1	2.769102E-1	2.769102E-1	1.073999E-6	3.242383E+1
1.500000E-1	4.151414E-1	4.151414E-1	1.610130E-6	3.261230E+1
2.000000E-1	5.532213E-1	5.532213E-1	2.145674E-6	3.279980E+1
2.500000E-1	6.911867E-1	6.911867E-1	2.680774E-6	3.298828E+1
3.000000E-1	8.293622E-1	8.293622E-1	3.216689E-6	3.317578E+1
3.500000E-1	9.678649E-1	9.678649E-1	3.753873E-6	3.336426E+1
4.000000E-1	1.106622E+0	1.106622E+0	4.292044E-6	3.355273E+1
4.500000E-1	1.245071E+0	1.245071E+0	4.829018E-6	3.374023E+1
5.000000E-1	1.383184E+0	1.383184E+0	5.364693E-6	3.392871E+1
5.000000E-1	1.383425E+0	1.383425E+0	5.365626E-6	3.411621E+1
4.500000E-1	1.245297E+0	1.245297E+0	4.829898E-6	3.430469E+1
4.000000E-1	1.107211E+0	1.107211E+0	4.294329E-6	3.449316E+1
3.500000E-1	9.685502E-1	9.685502E-1	3.756531E-6	3.468066E+1
3.000000E-1	8.301630E-1	8.301630E-1	3.219795E-6	3.486914E+1
2.500000E-1	6.915956E-1	6.915956E-1	2.682360E-6	3.505664E+1
2.000000E-1	5.536774E-1	5.536774E-1	2.147443E-6	3.524512E+1
1.500000E-1	4.156385E-1	4.156385E-1	1.612058E-6	3.543359E+1
1.000000E-1	2.772967E-1	2.772967E-1	1.075498E-6	3.562109E+1
5.000000E-2	1.388534E-1	1.388534E-1	5.385441E-7	3.600293E+1
0.000000E+0	4.348529E-5	4.348529E-5	1.686581E-10	3.660840E+1
-5.000000E-2	1.379356E-1	-1.379356E-1	-5.349845E-7	3.699121E+1
-1.000000E-1	2.764603E-1	-2.764603E-1	-1.072254E-6	3.757227E+1
-1.500000E-1	4.146753E-1	-4.146753E-1	-1.608322E-6	3.776074E+1
-2.000000E-1	5.527582E-1	-5.527582E-1	-2.143878E-6	3.794824E+1
-2.500000E-1	6.908553E-1	-6.908553E-1	-2.679489E-6	3.813672E+1
-3.000000E-1	8.290976E-1	-8.290976E-1	-3.215663E-6	3.832520E+1
-3.500000E-1	9.674766E-1	-9.674766E-1	-3.752367E-6	3.851270E+1
-4.000000E-1	1.105836E+0	-1.105836E+0	-4.288996E-6	3.870117E+1
-4.500000E-1	1.244330E+0	-1.244330E+0	-4.826144E-6	3.888965E+1
-5.000000E-1	1.382682E+0	-1.382682E+0	-5.362744E-6	3.907715E+1
-5.000000E-1	1.383081E+0	-1.383081E+0	-5.364292E-6	3.926563E+1
-4.500000E-1	1.245066E+0	-1.245066E+0	-4.828999E-6	3.945313E+1
-4.000000E-1	1.106992E+0	-1.106992E+0	-4.293478E-6	3.964160E+1
-3.500000E-1	9.683326E-1	-9.683326E-1	-3.755687E-6	3.983008E+1
-3.000000E-1	8.295398E-1	-8.295398E-1	-3.217378E-6	4.001758E+1
-2.500000E-1	6.914069E-1	-6.914069E-1	-2.681628E-6	4.020605E+1
-2.000000E-1	5.531960E-1	-5.531960E-1	-2.145576E-6	4.039453E+1
-1.500000E-1	4.151378E-1	-4.151378E-1	-1.610116E-6	4.058203E+1
-1.000000E-1	2.766369E-1	-2.766369E-1	-1.072939E-6	4.077051E+1
-5.000000E-2	1.380623E-1	-1.380623E-1	-5.354758E-7	4.115234E+1
0.000000E+0	4.413546E-5	4.413546E-5	1.711798E-10	4.175684E+1
0.000000E+0	3.303225E-5	3.303225E-5	1.281159E-10	4.194629E+1
5.000000E-2	1.388847E-1	1.388847E-1	5.386657E-7	4.232812E+1
1.000000E-1	2.771626E-1	2.771626E-1	1.074978E-6	4.291016E+1
1.500000E-1	4.157306E-1	4.157306E-1	1.612415E-6	4.309863E+1
2.000000E-1	5.540396E-1	5.540396E-1	2.148848E-6	4.328613E+1
2.500000E-1	6.920504E-1	6.920504E-1	2.684124E-6	4.347461E+1
3.000000E-1	8.306400E-1	8.306400E-1	3.221645E-6	4.366211E+1
3.500000E-1	9.693961E-1	9.693961E-1	3.759812E-6	4.385059E+1
4.000000E-1	1.107829E+0	1.107829E+0	4.296725E-6	4.403906E+1
4.500000E-1	1.245969E+0	1.245969E+0	4.832501E-6	4.422656E+1
5.000000E-1	1.384135E+0	1.384135E+0	5.368379E-6	4.441504E+1
5.000000E-1	1.384259E+0	1.384259E+0	5.368862E-6	4.460254E+1
4.500000E-1	1.245866E+0	1.245866E+0	4.832102E-6	4.479102E+1
4.000000E-1	1.107308E+0	1.107308E+0	4.294705E-6	4.497949E+1
3.500000E-1	9.691357E-1	9.691357E-1	3.758802E-6	4.516699E+1
3.000000E-1	8.307328E-1	8.307328E-1	3.222005E-6	4.535547E+1
2.500000E-1	6.920179E-1	6.920179E-1	2.683998E-6	4.554395E+1
2.000000E-1	5.538478E-1	5.538478E-1	2.148104E-6	4.573145E+1
1.500000E-1	4.155671E-1	4.155671E-1	1.611781E-6	4.591992E+1
1.000000E-1	2.772142E-1	2.772142E-1	1.075178E-6	4.610742E+1
5.000000E-2	1.388344E-1	1.388344E-1	5.384706E-7	4.648926E+1
0.000000E+0	3.524070E-5	3.524070E-5	1.366814E-10	4.709473E+1
-5.000000E-2	1.380178E-1	-1.380178E-1	-5.353035E-7	4.747754E+1
-1.000000E-1	2.767285E-1	-2.767285E-1	-1.073294E-6	4.805859E+1
-1.500000E-1	4.152095E-1	-4.152095E-1	-1.610394E-6	4.824707E+1
-2.000000E-1	5.536011E-1	-5.536011E-1	-2.147147E-6	4.843457E+1
-2.500000E-1	6.919945E-1	-6.919945E-1	-2.683907E-6	4.862305E+1
-3.000000E-1	8.304051E-1	-8.304051E-1	-3.220734E-6	4.881152E+1
-3.500000E-1	9.692231E-1	-9.692231E-1	-3.759141E-6	4.899902E+1
-4.000000E-1	1.107864E+0	-1.107864E+0	-4.296860E-6	4.918750E+1
-4.500000E-1	1.246483E+0	-1.246483E+0	-4.834496E-6	4.937598E+1
-5.000000E-1	1.384703E+0	-1.384703E+0	-5.370582E-6	4.956348E+1
-5.000000E-1	1.385255E+0	-1.385255E+0	-5.372723E-6	4.975195E+1
-4.500000E-1	1.246240E+0	-1.246240E+0	-4.833552E-6	4.993945E+1
-4.000000E-1	1.107962E+0	-1.107962E+0	-4.297242E-6	5.012793E+1
-3.500000E-1	9.694678E-1	-9.694678E-1	-3.760090E-6	5.031641E+1
-3.000000E-1	8.309403E-1	-8.309403E-1	-3.222810E-6	5.050391E+1
-2.500000E-1	6.920850E-1	-6.920850E-1	-2.684258E-6	5.069238E+1
-2.000000E-1	5.537885E-1	-5.537885E-1	-2.147874E-6	5.088086E+1
-1.500000E-1	4.154635E-1	-4.154635E-1	-1.611379E-6	5.106836E+1
-1.000000E-1	2.768602E-1	-2.768602E-1	-1.073805E-6	5.125684E+1
-5.000000E-2	1.381011E-1	-1.381011E-1	-5.356263E-7	5.163867E+1
0.000000E+0	3.671204E-5	3.671204E-5	1.423880E-10	5.224316E+1
