voltage_YSR_1_31A	absJ_YSR_1_31A	J_YSR_1_31A	current_YSR_1_31A	time_YSR_1_31A
1.000000E-1	2.731947E-1	2.731947E-1	1.059588E-6	8.485645E+1
1.500000E-1	4.095664E-1	4.095664E-1	1.588507E-6	8.504492E+1
2.000000E-1	5.462988E-1	5.462988E-1	2.118825E-6	8.523242E+1
2.500000E-1	6.824864E-1	6.824864E-1	2.647030E-6	8.542090E+1
3.000000E-1	8.186617E-1	8.186617E-1	3.175187E-6	8.560937E+1
3.500000E-1	9.556295E-1	9.556295E-1	3.706418E-6	8.579688E+1
4.000000E-1	1.091866E+0	1.091866E+0	4.234812E-6	8.598535E+1
4.500000E-1	1.228038E+0	1.228038E+0	4.762957E-6	8.617285E+1
5.000000E-1	1.364354E+0	1.364354E+0	5.291658E-6	8.636133E+1
5.000000E-1	1.364804E+0	1.364804E+0	5.293407E-6	8.654980E+1
4.500000E-1	1.228561E+0	1.228561E+0	4.764985E-6	8.673730E+1
4.000000E-1	1.092866E+0	1.092866E+0	4.238692E-6	8.692578E+1
3.500000E-1	9.559954E-1	9.559954E-1	3.707837E-6	8.711328E+1
3.000000E-1	8.194040E-1	8.194040E-1	3.178066E-6	8.730176E+1
2.500000E-1	6.823180E-1	6.823180E-1	2.646377E-6	8.749023E+1
2.000000E-1	5.460412E-1	5.460412E-1	2.117826E-6	8.767773E+1
1.500000E-1	4.095656E-1	4.095656E-1	1.588504E-6	8.786621E+1
1.000000E-1	2.731531E-1	2.731531E-1	1.059427E-6	8.805371E+1
5.000000E-2	1.368407E-1	1.368407E-1	5.307381E-7	8.843555E+1
0.000000E+0	4.953496E-5	4.953496E-5	1.921218E-10	8.904102E+1
-5.000000E-2	1.361845E-1	-1.361845E-1	-5.281930E-7	8.942383E+1
-1.000000E-1	2.705454E-1	-2.705454E-1	-1.049313E-6	8.961133E+1
-1.500000E-1	4.092802E-1	-4.092802E-1	-1.587397E-6	9.019336E+1
-2.000000E-1	5.454830E-1	-5.454830E-1	-2.115661E-6	9.038184E+1
-2.500000E-1	6.811364E-1	-6.811364E-1	-2.641794E-6	9.056934E+1
-3.000000E-1	8.177461E-1	-8.177461E-1	-3.171636E-6	9.075781E+1
-3.500000E-1	9.542744E-1	-9.542744E-1	-3.701162E-6	9.094629E+1
-4.000000E-1	1.090900E+0	-1.090900E+0	-4.231065E-6	9.113379E+1
-4.500000E-1	1.227704E+0	-1.227704E+0	-4.761662E-6	9.132227E+1
-5.000000E-1	1.363799E+0	-1.363799E+0	-5.289507E-6	9.150977E+1
-5.000000E-1	1.364398E+0	-1.364398E+0	-5.291832E-6	9.169824E+1
-4.500000E-1	1.227447E+0	-1.227447E+0	-4.760665E-6	9.188672E+1
-4.000000E-1	1.090845E+0	-1.090845E+0	-4.230854E-6	9.207422E+1
-3.500000E-1	9.538167E-1	-9.538167E-1	-3.699387E-6	9.226270E+1
-3.000000E-1	8.175605E-1	-8.175605E-1	-3.170916E-6	9.245117E+1
-2.500000E-1	6.813313E-1	-6.813313E-1	-2.642550E-6	9.263867E+1
-2.000000E-1	5.451316E-1	-5.451316E-1	-2.114298E-6	9.282715E+1
-1.500000E-1	4.088532E-1	-4.088532E-1	-1.585741E-6	9.301465E+1
-1.000000E-1	2.724854E-1	-2.724854E-1	-1.056837E-6	9.320313E+1
-5.000000E-2	1.360306E-1	-1.360306E-1	-5.275959E-7	9.358496E+1
0.000000E+0	3.975022E-5	3.975022E-5	1.541716E-10	9.419043E+1
0.000000E+0	3.750560E-5	3.750560E-5	1.454658E-10	9.437891E+1
5.000000E-2	1.368059E-1	1.368059E-1	5.306029E-7	9.476172E+1
1.000000E-1	2.732062E-1	2.732062E-1	1.059633E-6	9.534277E+1
1.500000E-1	4.095408E-1	4.095408E-1	1.588408E-6	9.553125E+1
2.000000E-1	5.456893E-1	5.456893E-1	2.116461E-6	9.571973E+1
2.500000E-1	6.823998E-1	6.823998E-1	2.646694E-6	9.590723E+1
3.000000E-1	8.189912E-1	8.189912E-1	3.176465E-6	9.609570E+1
3.500000E-1	9.557633E-1	9.557633E-1	3.706937E-6	9.628320E+1
4.000000E-1	1.092560E+0	1.092560E+0	4.237506E-6	9.647168E+1
4.500000E-1	1.228753E+0	1.228753E+0	4.765729E-6	9.666016E+1
5.000000E-1	1.365286E+0	1.365286E+0	5.295275E-6	9.684766E+1
5.000000E-1	1.365247E+0	1.365247E+0	5.295125E-6	9.703613E+1
4.500000E-1	1.228269E+0	1.228269E+0	4.763853E-6	9.722363E+1
4.000000E-1	1.092335E+0	1.092335E+0	4.236631E-6	9.741211E+1
3.500000E-1	9.554892E-1	9.554892E-1	3.705874E-6	9.760059E+1
3.000000E-1	8.191489E-1	8.191489E-1	3.177077E-6	9.778809E+1
2.500000E-1	6.823804E-1	6.823804E-1	2.646619E-6	9.797656E+1
2.000000E-1	5.461735E-1	5.461735E-1	2.118339E-6	9.816504E+1
1.500000E-1	4.099343E-1	4.099343E-1	1.589934E-6	9.835254E+1
1.000000E-1	2.734009E-1	2.734009E-1	1.060388E-6	9.854102E+1
5.000000E-2	1.368898E-1	1.368898E-1	5.309283E-7	9.892285E+1
0.000000E+0	5.003038E-5	5.003038E-5	1.940433E-10	9.952734E+1
-5.000000E-2	1.360888E-1	-1.360888E-1	-5.278216E-7	9.991016E+1
-1.000000E-1	2.705439E-1	-2.705439E-1	-1.049307E-6	1.000986E+2
-1.500000E-1	4.093936E-1	-4.093936E-1	-1.587837E-6	1.006797E+2
-2.000000E-1	5.455652E-1	-5.455652E-1	-2.115980E-6	1.008682E+2
-2.500000E-1	6.816949E-1	-6.816949E-1	-2.643960E-6	1.010557E+2
-3.000000E-1	8.183835E-1	-8.183835E-1	-3.174108E-6	1.012441E+2
-3.500000E-1	9.551842E-1	-9.551842E-1	-3.704691E-6	1.014326E+2
-4.000000E-1	1.091576E+0	-1.091576E+0	-4.233688E-6	1.016201E+2
-4.500000E-1	1.228091E+0	-1.228091E+0	-4.763163E-6	1.018086E+2
-5.000000E-1	1.364046E+0	-1.364046E+0	-5.290466E-6	1.019971E+2
-5.000000E-1	1.364071E+0	-1.364071E+0	-5.290561E-6	1.021846E+2
-4.500000E-1	1.227605E+0	-1.227605E+0	-4.761278E-6	1.023730E+2
-4.000000E-1	1.091461E+0	-1.091461E+0	-4.233242E-6	1.025615E+2
-3.500000E-1	9.550896E-1	-9.550896E-1	-3.704324E-6	1.027490E+2
-3.000000E-1	8.183817E-1	-8.183817E-1	-3.174101E-6	1.029375E+2
-2.500000E-1	6.820654E-1	-6.820654E-1	-2.645397E-6	1.031250E+2
-2.000000E-1	5.456967E-1	-5.456967E-1	-2.116490E-6	1.033135E+2
-1.500000E-1	4.092593E-1	-4.092593E-1	-1.587316E-6	1.035020E+2
-1.000000E-1	2.728164E-1	-2.728164E-1	-1.058121E-6	1.036895E+2
-5.000000E-2	1.361491E-1	-1.361491E-1	-5.280555E-7	1.040713E+2
0.000000E+0	4.083032E-5	4.083032E-5	1.583608E-10	1.046768E+2
