Voltage,Abs_J,J,Current,Time,0,0,0,0,0,0
-0.35,4.3781,-4.3781,-1.70E-05,70.071,0,0,0,0,0,0
-0.4,5.0045,-5.0045,-1.94E-05,70.26,0,0,0,0,0,0
-0.45,5.6296,-5.6296,-2.18E-05,70.447,0,0,0,0,0,0
-0.5,6.2547,-6.2547,-2.43E-05,70.636,0,0,0,0,0,0
-0.5,6.2549,-6.2549,-2.43E-05,70.823,0,0,0,0,0,0
-0.45,5.6297,-5.6297,-2.18E-05,71.012,0,0,0,0,0,0
-0.4,5.0049,-5.0049,-1.94E-05,71.2,0,0,0,0,0,0
-0.35,4.3787,-4.3787,-1.70E-05,71.388,0,0,0,0,0,0
-0.3,3.7524,-3.7524,-1.46E-05,71.576,0,0,0,0,0,0
-0.25,3.1264,-3.1264,-1.21E-05,71.765,0,0,0,0,0,0
-0.2,2.5015,-2.5015,-9.70E-06,72.146,0,0,0,0,0,0
-0.15,1.8764,-1.8764,-7.28E-06,72.334,0,0,0,0,0,0
-0.1,1.2506,-1.2506,-4.85E-06,72.522,0,0,0,0,0,0
-0.05,0.62461,-0.62461,-2.42E-06,72.71,0,0,0,0,0,0
0,7.98E-06,7.98E-06,3.09E-11,74.022,0,0,0,0,0,0
0,5.50E-06,5.50E-06,2.13E-11,74.546,0,0,0,0,0,0
0.05,0.62752,0.62752,2.43E-06,75.314,0,0,0,0,0,0
0.1,1.2534,1.2534,4.86E-06,75.503,0,0,0,0,0,0
0.15,1.8789,1.8789,7.29E-06,75.691,0,0,0,0,0,0
0.2,2.5037,2.5037,9.71E-06,75.879,0,0,0,0,0,0
0.25,3.1279,3.1279,1.21E-05,76.455,0,0,0,0,0,0
0.3,3.7536,3.7536,1.46E-05,76.643,0,0,0,0,0,0
0.35,4.3793,4.3793,1.70E-05,76.831,0,0,0,0,0,0
0.4,5.0051,5.0051,1.94E-05,77.02,0,0,0,0,0,0
0.45,5.63,5.63,2.18E-05,77.207,0,0,0,0,0,0
0.5,6.2546,6.2546,2.43E-05,77.396,0,0,0,0,0,0
0.5,6.2545,6.2545,2.43E-05,77.584,0,0,0,0,0,0
0.45,5.6298,5.6298,2.18E-05,77.771,0,0,0,0,0,0
0.4,5.0049,5.0049,1.94E-05,77.96,0,0,0,0,0,0
0.35,4.3791,4.3791,1.70E-05,78.147,0,0,0,0,0,0
0.3,3.7533,3.7533,1.46E-05,78.336,0,0,0,0,0,0
0.25,3.1277,3.1277,1.21E-05,78.524,0,0,0,0,0,0
0.2,2.5034,2.5034,9.71E-06,78.906,0,0,0,0,0,0
0.15,1.8787,1.8787,7.29E-06,79.094,0,0,0,0,0,0
0.1,1.2532,1.2532,4.86E-06,79.282,0,0,0,0,0,0
0.05,0.6275,0.6275,2.43E-06,79.47,0,0,0,0,0,0
0,7.66E-06,7.66E-06,2.97E-11,80.782,0,0,0,0,0,0
-0.05,0.62452,-0.62452,-2.42E-06,81.551,0,0,0,0,0,0
-0.1,1.2504,-1.2504,-4.85E-06,81.739,0,0,0,0,0,0
-0.15,1.8762,-1.8762,-7.28E-06,81.928,0,0,0,0,0,0
-0.2,2.5011,-2.5011,-9.70E-06,82.115,0,0,0,0,0,0
-0.25,3.126,-3.126,-1.21E-05,82.691,0,0,0,0,0,0
-0.3,3.7519,-3.7519,-1.46E-05,82.879,0,0,0,0,0,0
-0.35,4.3782,-4.3782,-1.70E-05,83.067,0,0,0,0,0,0
-0.4,5.0046,-5.0046,-1.94E-05,83.256,0,0,0,0,0,0
-0.45,5.6297,-5.6297,-2.18E-05,83.443,0,0,0,0,0,0
-0.5,6.255,-6.255,-2.43E-05,83.632,0,0,0,0,0,0
-0.5,6.2549,-6.2549,-2.43E-05,83.82,0,0,0,0,0,0
-0.45,5.6298,-5.6298,-2.18E-05,84.008,0,0,0,0,0,0
-0.4,5.0048,-5.0048,-1.94E-05,84.196,0,0,0,0,0,0
-0.35,4.3784,-4.3784,-1.70E-05,84.384,0,0,0,0,0,0
-0.3,3.7524,-3.7524,-1.46E-05,84.572,0,0,0,0,0,0
-0.25,3.1265,-3.1265,-1.21E-05,84.761,0,0,0,0,0,0
-0.2,2.5015,-2.5015,-9.70E-06,85.143,0,0,0,0,0,0
-0.15,1.8764,-1.8764,-7.28E-06,85.33,0,0,0,0,0,0
-0.1,1.2506,-1.2506,-4.85E-06,85.519,0,0,0,0,0,0
-0.05,0.62461,-0.62461,-2.42E-06,85.706,0,0,0,0,0,0
0,8.27E-06,8.27E-06,3.21E-11,87.019,0,0,0,0,0,0
0,5.48E-06,5.48E-06,2.13E-11,87.542,0,0,0,0,0,0
0.05,0.62755,0.62755,2.43E-06,88.311,0,0,0,0,0,0
0.1,1.2534,1.2534,4.86E-06,88.499,0,0,0,0,0,0
0.15,1.8789,1.8789,7.29E-06,88.688,0,0,0,0,0,0
0.2,2.5037,2.5037,9.71E-06,88.875,0,0,0,0,0,0
0.25,3.1278,3.1278,1.21E-05,89.451,0,0,0,0,0,0
0.3,3.7536,3.7536,1.46E-05,89.639,0,0,0,0,0,0
0.35,4.3794,4.3794,1.70E-05,89.827,0,0,0,0,0,0
0.4,5.0053,5.0053,1.94E-05,90.016,0,0,0,0,0,0
0.45,5.6299,5.6299,2.18E-05,90.203,0,0,0,0,0,0
0.5,6.2546,6.2546,2.43E-05,90.392,0,0,0,0,0,0
0.5,6.2545,6.2545,2.43E-05,90.58,0,0,0,0,0,0
0.45,5.6299,5.6299,2.18E-05,90.768,0,0,0,0,0,0
0.4,5.0049,5.0049,1.94E-05,90.956,0,0,0,0,0,0
0.35,4.379,4.379,1.70E-05,91.144,0,0,0,0,0,0
0.3,3.7533,3.7533,1.46E-05,91.332,0,0,0,0,0,0
0.25,3.1275,3.1275,1.21E-05,91.521,0,0,0,0,0,0
0.2,2.5034,2.5034,9.71E-06,91.901,0,0,0,0,0,0
0.15,1.8788,1.8788,7.29E-06,92.09,0,0,0,0,0,0
0.1,1.2532,1.2532,4.86E-06,92.278,0,0,0,0,0,0
0.05,0.62749,0.62749,2.43E-06,92.466,0,0,0,0,0,0
0,5.98E-06,5.98E-06,2.32E-11,93.777,0,0,0,0,0,0
-0.05,0.62449,-0.62449,-2.42E-06,94.547,0,0,0,0,0,0
-0.1,1.2504,-1.2504,-4.85E-06,94.735,0,0,0,0,0,0
-0.15,1.8759,-1.8759,-7.28E-06,94.923,0,0,0,0,0,0
-0.2,2.5009,-2.5009,-9.70E-06,95.111,0,0,0,0,0,0
-0.25,3.1256,-3.1256,-1.21E-05,95.688,0,0,0,0,0,0
-0.3,3.7517,-3.7517,-1.46E-05,95.875,0,0,0,0,0,0
-0.35,4.3777,-4.3777,-1.70E-05,96.063,0,0,0,0,0,0
-0.4,5.0038,-5.0038,-1.94E-05,96.252,0,0,0,0,0,0
-0.45,5.629,-5.629,-2.18E-05,96.439,0,0,0,0,0,0
-0.5,6.2541,-6.2541,-2.43E-05,96.628,0,0,0,0,0,0
-0.5,6.2542,-6.2542,-2.43E-05,96.815,0,0,0,0,0,0
-0.45,5.6293,-5.6293,-2.18E-05,97.004,0,0,0,0,0,0
-0.4,5.0044,-5.0044,-1.94E-05,97.192,0,0,0,0,0,0
-0.35,4.3782,-4.3782,-1.70E-05,97.38,0,0,0,0,0,0
-0.3,3.7521,-3.7521,-1.46E-05,97.568,0,0,0,0,0,0
-0.25,3.126,-3.126,-1.21E-05,97.757,0,0,0,0,0,0
-0.2,2.5012,-2.5012,-9.70E-06,98.138,0,0,0,0,0,0
-0.15,1.8763,-1.8763,-7.28E-06,98.326,0,0,0,0,0,0
-0.1,1.2505,-1.2505,-4.85E-06,98.515,0,0,0,0,0,0
-0.05,0.62464,-0.62464,-2.42E-06,98.702,0,0,0,0,0,0
0,7.58E-06,7.58E-06,2.94E-11,100.01,0,0,0,0,0,0
0,5.72E-06,5.72E-06,2.22E-11,100.54,0,0,0,0,0,0
0.05,0.62743,0.62743,2.43E-06,101.31,0,0,0,0,0,0
0.1,1.2532,1.2532,4.86E-06,101.5,0,0,0,0,0,0
0.15,1.8787,1.8787,7.29E-06,101.68,0,0,0,0,0,0
0.2,2.5034,2.5034,9.71E-06,101.87,0,0,0,0,0,0
0.25,3.1276,3.1276,1.21E-05,102.45,0,0,0,0,0,0
0.3,3.7532,3.7532,1.46E-05,102.63,0,0,0,0,0,0
0.35,4.3789,4.3789,1.70E-05,102.82,0,0,0,0,0,0
0.4,5.0047,5.0047,1.94E-05,103.01,0,0,0,0,0,0
0.45,5.6296,5.6296,2.18E-05,103.2,0,0,0,0,0,0
0.5,6.254,6.254,2.43E-05,103.39,0,0,0,0,0,0
0.5,6.254,6.254,2.43E-05,103.58,0,0,0,0,0,0
0.45,5.6292,5.6292,2.18E-05,103.76,0,0,0,0,0,0
0.4,5.0043,5.0043,1.94E-05,103.95,0,0,0,0,0,0
0.35,4.3783,4.3783,1.70E-05,104.14,0,0,0,0,0,0
0.3,3.7528,3.7528,1.46E-05,104.33,0,0,0,0,0,0
0.25,3.1271,3.1271,1.21E-05,104.52,0,0,0,0,0,0
0.2,2.5031,2.5031,9.71E-06,104.9,0,0,0,0,0,0
0.15,1.8785,1.8785,7.29E-06,105.09,0,0,0,0,0,0
0.1,1.253,1.253,4.86E-06,105.27,0,0,0,0,0,0
0.05,0.62735,0.62735,2.43E-06,105.46,0,0,0,0,0,0
0,4.11E-05,4.11E-05,1.59E-10,106.07,0,0,0,0,0,0
-0.05,0.62449,-0.62449,-2.42E-06,106.84,0,0,0,0,0,0
-0.1,1.2503,-1.2503,-4.85E-06,107.03,0,0,0,0,0,0
-0.15,1.8759,-1.8759,-7.28E-06,107.22,0,0,0,0,0,0
-0.2,2.5007,-2.5007,-9.70E-06,107.41,0,0,0,0,0,0
-0.25,3.1254,-3.1254,-1.21E-05,107.98,0,0,0,0,0,0
-0.3,3.7514,-3.7514,-1.46E-05,108.17,0,0,0,0,0,0
-0.35,4.3774,-4.3774,-1.70E-05,108.36,0,0,0,0,0,0
-0.4,5.0036,-5.0036,-1.94E-05,108.55,0,0,0,0,0,0
-0.45,5.6285,-5.6285,-2.18E-05,108.74,0,0,0,0,0,0
-0.5,6.2538,-6.2538,-2.43E-05,108.92,0,0,0,0,0,0
-0.5,6.2537,-6.2537,-2.43E-05,109.11,0,0,0,0,0,0
-0.45,5.6288,-5.6288,-2.18E-05,109.3,0,0,0,0,0,0
-0.4,5.004,-5.004,-1.94E-05,109.49,0,0,0,0,0,0
-0.35,4.3778,-4.3778,-1.70E-05,109.68,0,0,0,0,0,0
-0.3,3.7518,-3.7518,-1.46E-05,109.86,0,0,0,0,0,0
-0.25,3.1258,-3.1258,-1.21E-05,110.05,0,0,0,0,0,0
-0.2,2.5011,-2.5011,-9.70E-06,110.43,0,0,0,0,0,0
-0.15,1.8761,-1.8761,-7.28E-06,110.62,0,0,0,0,0,0
-0.1,1.2505,-1.2505,-4.85E-06,110.81,0,0,0,0,0,0
-0.05,0.62455,-0.62455,-2.42E-06,111,0,0,0,0,0,0
0,8.64E-06,8.64E-06,3.35E-11,112.31,0,0,0,0,0,0
0,6.17E-06,6.17E-06,2.39E-11,112.83,0,0,0,0,0,0
0.05,0.62733,0.62733,2.43E-06,113.6,0,0,0,0,0,0
0.1,1.2531,1.2531,4.86E-06,113.79,0,0,0,0,0,0
0.15,1.8785,1.8785,7.29E-06,113.98,0,0,0,0,0,0
0.2,2.5032,2.5032,9.71E-06,114.17,0,0,0,0,0,0
0.25,3.1275,3.1275,1.21E-05,114.74,0,0,0,0,0,0
0.3,3.7531,3.7531,1.46E-05,114.93,0,0,0,0,0,0
0.35,4.3788,4.3788,1.70E-05,115.12,0,0,0,0,0,0
0.4,5.0045,5.0045,1.94E-05,115.31,0,0,0,0,0,0
0.45,5.6291,5.6291,2.18E-05,115.5,0,0,0,0,0,0
0.5,6.2536,6.2536,2.43E-05,115.68,0,0,0,0,0,0
0.5,6.2535,6.2535,2.43E-05,115.87,0,0,0,0,0,0
0.45,5.6289,5.6289,2.18E-05,116.06,0,0,0,0,0,0
0.4,5.0041,5.0041,1.94E-05,116.25,0,0,0,0,0,0
0.35,4.3783,4.3783,1.70E-05,116.44,0,0,0,0,0,0
0.3,3.7527,3.7527,1.46E-05,116.62,0,0,0,0,0,0
0.25,3.1272,3.1272,1.21E-05,116.81,0,0,0,0,0,0
0.2,2.5031,2.5031,9.71E-06,117.19,0,0,0,0,0,0
0.15,1.8784,1.8784,7.29E-06,117.38,0,0,0,0,0,0
0.1,1.253,1.253,4.86E-06,117.57,0,0,0,0,0,0
0.05,0.62731,0.62731,2.43E-06,117.76,0,0,0,0,0,0
0,4.36E-05,4.36E-05,1.69E-10,118.36,0,0,0,0,0,0
-0.05,0.62437,-0.62437,-2.42E-06,119.14,0,0,0,0,0,0
-0.1,1.2502,-1.2502,-4.85E-06,119.33,0,0,0,0,0,0
-0.15,1.8758,-1.8758,-7.28E-06,119.52,0,0,0,0,0,0
-0.2,2.5005,-2.5005,-9.70E-06,119.7,0,0,0,0,0,0
-0.25,3.1252,-3.1252,-1.21E-05,120.28,0,0,0,0,0,0
-0.3,3.751,-3.751,-1.45E-05,120.47,0,0,0,0,0,0
-0.35,4.377,-4.377,-1.70E-05,120.66,0,0,0,0,0,0
-0.4,5.0033,-5.0033,-1.94E-05,120.84,0,0,0,0,0,0
-0.45,5.6281,-5.6281,-2.18E-05,121.03,0,0,0,0,0,0
-0.5,6.2532,-6.2532,-2.43E-05,121.22,0,0,0,0,0,0
-0.5,6.2533,-6.2533,-2.43E-05,121.41,0,0,0,0,0,0
-0.45,5.6284,-5.6284,-2.18E-05,121.6,0,0,0,0,0,0
-0.4,5.0035,-5.0035,-1.94E-05,121.78,0,0,0,0,0,0
-0.35,4.3774,-4.3774,-1.70E-05,121.97,0,0,0,0,0,0
-0.3,3.7514,-3.7514,-1.46E-05,122.16,0,0,0,0,0,0
-0.25,3.1255,-3.1255,-1.21E-05,122.35,0,0,0,0,0,0
-0.2,2.5008,-2.5008,-9.70E-06,122.73,0,0,0,0,0,0
-0.15,1.8759,-1.8759,-7.28E-06,122.92,0,0,0,0,0,0
-0.1,1.2503,-1.2503,-4.85E-06,123.11,0,0,0,0,0,0
-0.05,0.62449,-0.62449,-2.42E-06,123.29,0,0,0,0,0,0
0,2.71E-05,2.71E-05,1.05E-10,123.9,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,1.09E-05,1.09E-05,4.22E-11,0,0,0,0,0,0,0
0.05,0.63722,0.63722,2.47E-06,0.76855,0,0,0,0,0,0
0.1,1.2727,1.2727,4.94E-06,0.95703,0,0,0,0,0,0
0.15,1.9081,1.9081,7.40E-06,1.1445,0,0,0,0,0,0
0.2,2.5426,2.5426,9.86E-06,1.333,0,0,0,0,0,0
0.25,3.1766,3.1766,1.23E-05,1.9092,0,0,0,0,0,0
0.3,3.8122,3.8122,1.48E-05,2.0967,0,0,0,0,0,0
0.35,4.4477,4.4477,1.73E-05,2.2852,0,0,0,0,0,0
0.4,5.0834,5.0834,1.97E-05,2.4727,0,0,0,0,0,0
0.45,5.7181,5.7181,2.22E-05,2.6611,0,0,0,0,0,0
0.5,6.3525,6.3525,2.46E-05,2.8496,0,0,0,0,0,0
0.5,6.3526,6.3526,2.46E-05,3.0371,0,0,0,0,0,0
0.45,5.718,5.718,2.22E-05,3.2256,0,0,0,0,0,0
0.4,5.0835,5.0835,1.97E-05,3.4131,0,0,0,0,0,0
0.35,4.4476,4.4476,1.73E-05,3.6016,0,0,0,0,0,0
0.3,3.812,3.812,1.48E-05,3.79,0,0,0,0,0,0
0.25,3.1765,3.1765,1.23E-05,3.9775,0,0,0,0,0,0
0.2,2.5426,2.5426,9.86E-06,4.3594,0,0,0,0,0,0
0.15,1.908,1.908,7.40E-06,4.5479,0,0,0,0,0,0
0.1,1.2727,1.2727,4.94E-06,4.7354,0,0,0,0,0,0
0.05,0.6372,0.6372,2.47E-06,4.9238,0,0,0,0,0,0
0,6.54E-06,6.54E-06,2.53E-11,6.2354,0,0,0,0,0,0
-0.05,0.63419,-0.63419,-2.46E-06,7.0049,0,0,0,0,0,0
-0.1,1.2698,-1.2698,-4.92E-06,7.1934,0,0,0,0,0,0
-0.15,1.9051,-1.9051,-7.39E-06,7.3809,0,0,0,0,0,0
-0.2,2.5397,-2.5397,-9.85E-06,7.5693,0,0,0,0,0,0
-0.25,3.174,-3.174,-1.23E-05,8.1455,0,0,0,0,0,0
-0.3,3.8095,-3.8095,-1.48E-05,8.333,0,0,0,0,0,0
-0.35,4.4451,-4.4451,-1.72E-05,8.5215,0,0,0,0,0,0
-0.4,5.081,-5.081,-1.97E-05,8.71,0,0,0,0,0,0
-0.45,5.7154,-5.7154,-2.22E-05,8.8975,0,0,0,0,0,0
-0.5,6.35,-6.35,-2.46E-05,9.0859,0,0,0,0,0,0
-0.5,6.35,-6.35,-2.46E-05,9.2734,0,0,0,0,0,0
-0.45,5.7154,-5.7154,-2.22E-05,9.4619,0,0,0,0,0,0
-0.4,5.0808,-5.0808,-1.97E-05,9.6504,0,0,0,0,0,0
-0.35,4.445,-4.445,-1.72E-05,9.8379,0,0,0,0,0,0
-0.3,3.8093,-3.8093,-1.48E-05,10.026,0,0,0,0,0,0
-0.25,3.1737,-3.1737,-1.23E-05,10.215,0,0,0,0,0,0
-0.2,2.5394,-2.5394,-9.85E-06,10.596,0,0,0,0,0,0
-0.15,1.9049,-1.9049,-7.39E-06,10.784,0,0,0,0,0,0
-0.1,1.2697,-1.2697,-4.92E-06,10.973,0,0,0,0,0,0
-0.05,0.63416,-0.63416,-2.46E-06,11.16,0,0,0,0,0,0
0,4.23E-05,4.23E-05,1.64E-10,11.766,0,0,0,0,0,0
0,6.20E-06,6.20E-06,2.40E-11,12.661,0,0,0,0,0,0
0.05,0.63715,0.63715,2.47E-06,13.431,0,0,0,0,0,0
0.1,1.2726,1.2726,4.94E-06,13.618,0,0,0,0,0,0
0.15,1.9078,1.9078,7.40E-06,13.807,0,0,0,0,0,0
0.2,2.5424,2.5424,9.86E-06,13.994,0,0,0,0,0,0
0.25,3.1764,3.1764,1.23E-05,14.57,0,0,0,0,0,0
0.3,3.8119,3.8119,1.48E-05,14.759,0,0,0,0,0,0
0.35,4.4475,4.4475,1.73E-05,14.946,0,0,0,0,0,0
0.4,5.0831,5.0831,1.97E-05,15.135,0,0,0,0,0,0
0.45,5.7178,5.7178,2.22E-05,15.322,0,0,0,0,0,0
0.5,6.3522,6.3522,2.46E-05,15.511,0,0,0,0,0,0
0.5,6.3521,6.3521,2.46E-05,15.699,0,0,0,0,0,0
0.45,5.7175,5.7175,2.22E-05,15.887,0,0,0,0,0,0
0.4,5.0828,5.0828,1.97E-05,16.075,0,0,0,0,0,0
0.35,4.447,4.447,1.72E-05,16.264,0,0,0,0,0,0
0.3,3.8116,3.8116,1.48E-05,16.451,0,0,0,0,0,0
0.25,3.1761,3.1761,1.23E-05,16.64,0,0,0,0,0,0
0.2,2.5422,2.5422,9.86E-06,17.021,0,0,0,0,0,0
0.15,1.9077,1.9077,7.40E-06,17.209,0,0,0,0,0,0
0.1,1.2725,1.2725,4.94E-06,17.397,0,0,0,0,0,0
0.05,0.6371,0.6371,2.47E-06,17.585,0,0,0,0,0,0
0,1.05E-05,1.05E-05,4.07E-11,18.897,0,0,0,0,0,0
-0.05,0.63419,-0.63419,-2.46E-06,19.666,0,0,0,0,0,0
-0.1,1.2697,-1.2697,-4.92E-06,19.854,0,0,0,0,0,0
-0.15,1.905,-1.905,-7.39E-06,20.043,0,0,0,0,0,0
-0.2,2.5395,-2.5395,-9.85E-06,20.23,0,0,0,0,0,0
-0.25,3.1739,-3.1739,-1.23E-05,20.807,0,0,0,0,0,0
-0.3,3.8093,-3.8093,-1.48E-05,20.994,0,0,0,0,0,0
-0.35,4.4449,-4.4449,-1.72E-05,21.183,0,0,0,0,0,0
-0.4,5.0807,-5.0807,-1.97E-05,21.371,0,0,0,0,0,0
-0.45,5.715,-5.715,-2.22E-05,21.559,0,0,0,0,0,0
-0.5,6.3491,-6.3491,-2.46E-05,21.747,0,0,0,0,0,0
-0.5,6.3492,-6.3492,-2.46E-05,21.936,0,0,0,0,0,0
-0.45,5.7147,-5.7147,-2.22E-05,22.123,0,0,0,0,0,0
-0.4,5.0803,-5.0803,-1.97E-05,22.312,0,0,0,0,0,0
-0.35,4.4446,-4.4446,-1.72E-05,22.499,0,0,0,0,0,0
-0.3,3.809,-3.809,-1.48E-05,22.688,0,0,0,0,0,0
-0.25,3.1735,-3.1735,-1.23E-05,22.876,0,0,0,0,0,0
-0.2,2.5393,-2.5393,-9.85E-06,23.258,0,0,0,0,0,0
-0.15,1.9049,-1.9049,-7.39E-06,23.445,0,0,0,0,0,0
-0.1,1.2697,-1.2697,-4.92E-06,23.634,0,0,0,0,0,0
-0.05,0.63422,-0.63422,-2.46E-06,23.821,0,0,0,0,0,0
0,7.47E-06,7.47E-06,2.90E-11,25.134,0,0,0,0,0,0
0,6.13E-06,6.13E-06,2.38E-11,25.657,0,0,0,0,0,0
0.05,0.63709,0.63709,2.47E-06,26.426,0,0,0,0,0,0
0.1,1.2725,1.2725,4.94E-06,26.614,0,0,0,0,0,0
0.15,1.9077,1.9077,7.40E-06,26.803,0,0,0,0,0,0
0.2,2.5421,2.5421,9.86E-06,26.99,0,0,0,0,0,0
0.25,3.1759,3.1759,1.23E-05,27.566,0,0,0,0,0,0
0.3,3.8113,3.8113,1.48E-05,27.754,0,0,0,0,0,0
0.35,4.4468,4.4468,1.72E-05,27.942,0,0,0,0,0,0
0.4,5.0824,5.0824,1.97E-05,28.131,0,0,0,0,0,0
0.45,5.717,5.717,2.22E-05,28.318,0,0,0,0,0,0
0.5,6.3515,6.3515,2.46E-05,28.507,0,0,0,0,0,0
0.5,6.3516,6.3516,2.46E-05,28.694,0,0,0,0,0,0
0.45,5.717,5.717,2.22E-05,28.883,0,0,0,0,0,0
0.4,5.0824,5.0824,1.97E-05,29.071,0,0,0,0,0,0
0.35,4.4467,4.4467,1.72E-05,29.259,0,0,0,0,0,0
0.3,3.8113,3.8113,1.48E-05,29.447,0,0,0,0,0,0
0.25,3.176,3.176,1.23E-05,29.636,0,0,0,0,0,0
0.2,2.5421,2.5421,9.86E-06,30.017,0,0,0,0,0,0
0.15,1.9077,1.9077,7.40E-06,30.205,0,0,0,0,0,0
0.1,1.2725,1.2725,4.94E-06,30.394,0,0,0,0,0,0
0.05,0.63711,0.63711,2.47E-06,30.581,0,0,0,0,0,0
0,3.26E-05,3.26E-05,1.26E-10,31.187,0,0,0,0,0,0
-0.05,0.63409,-0.63409,-2.46E-06,31.963,0,0,0,0,0,0
-0.1,1.2695,-1.2695,-4.92E-06,32.15,0,0,0,0,0,0
-0.15,1.9047,-1.9047,-7.39E-06,32.339,0,0,0,0,0,0
-0.2,2.5392,-2.5392,-9.85E-06,32.526,0,0,0,0,0,0
-0.25,3.1733,-3.1733,-1.23E-05,33.103,0,0,0,0,0,0
-0.3,3.8088,-3.8088,-1.48E-05,33.291,0,0,0,0,0,0
-0.35,4.4443,-4.4443,-1.72E-05,33.479,0,0,0,0,0,0
-0.4,5.0801,-5.0801,-1.97E-05,33.667,0,0,0,0,0,0
-0.45,5.7145,-5.7145,-2.22E-05,33.854,0,0,0,0,0,0
-0.5,6.349,-6.349,-2.46E-05,34.043,0,0,0,0,0,0
-0.5,6.349,-6.349,-2.46E-05,34.231,0,0,0,0,0,0
-0.45,5.7144,-5.7144,-2.22E-05,34.419,0,0,0,0,0,0
-0.4,5.0801,-5.0801,-1.97E-05,34.607,0,0,0,0,0,0
-0.35,4.4444,-4.4444,-1.72E-05,34.796,0,0,0,0,0,0
-0.3,3.809,-3.809,-1.48E-05,34.983,0,0,0,0,0,0
-0.25,3.1735,-3.1735,-1.23E-05,35.172,0,0,0,0,0,0
-0.2,2.5392,-2.5392,-9.85E-06,35.554,0,0,0,0,0,0
-0.15,1.9048,-1.9048,-7.39E-06,35.741,0,0,0,0,0,0
-0.1,1.2696,-1.2696,-4.92E-06,35.93,0,0,0,0,0,0
-0.05,0.6341,-0.6341,-2.46E-06,36.118,0,0,0,0,0,0
0,4.24E-05,4.24E-05,1.65E-10,36.723,0,0,0,0,0,0
0,2.62E-05,2.62E-05,1.02E-10,36.912,0,0,0,0,0,0
0.05,0.63712,0.63712,2.47E-06,37.688,0,0,0,0,0,0
0.1,1.2726,1.2726,4.94E-06,37.876,0,0,0,0,0,0
0.15,1.9078,1.9078,7.40E-06,38.064,0,0,0,0,0,0
0.2,2.5422,2.5422,9.86E-06,38.252,0,0,0,0,0,0
0.25,3.1761,3.1761,1.23E-05,38.828,0,0,0,0,0,0
0.3,3.8116,3.8116,1.48E-05,39.016,0,0,0,0,0,0
0.35,4.447,4.447,1.72E-05,39.204,0,0,0,0,0,0
0.4,5.0827,5.0827,1.97E-05,39.393,0,0,0,0,0,0
0.45,5.7172,5.7172,2.22E-05,39.58,0,0,0,0,0,0
0.5,6.3517,6.3517,2.46E-05,39.769,0,0,0,0,0,0
0.5,6.3516,6.3516,2.46E-05,39.956,0,0,0,0,0,0
0.45,5.7171,5.7171,2.22E-05,40.145,0,0,0,0,0,0
0.4,5.0825,5.0825,1.97E-05,40.333,0,0,0,0,0,0
0.35,4.4469,4.4469,1.72E-05,40.521,0,0,0,0,0,0
0.3,3.8115,3.8115,1.48E-05,40.709,0,0,0,0,0,0
0.25,3.1761,3.1761,1.23E-05,40.896,0,0,0,0,0,0
0.2,2.5421,2.5421,9.86E-06,41.278,0,0,0,0,0,0
0.15,1.9076,1.9076,7.40E-06,41.467,0,0,0,0,0,0
0.1,1.2725,1.2725,4.94E-06,41.654,0,0,0,0,0,0
0.05,0.63708,0.63708,2.47E-06,41.843,0,0,0,0,0,0
0,1.10E-05,1.10E-05,4.26E-11,43.154,0,0,0,0,0,0
-0.05,0.63418,-0.63418,-2.46E-06,43.924,0,0,0,0,0,0
-0.1,1.2696,-1.2696,-4.92E-06,44.112,0,0,0,0,0,0
-0.15,1.9049,-1.9049,-7.39E-06,44.3,0,0,0,0,0,0
-0.2,2.5393,-2.5393,-9.85E-06,44.488,0,0,0,0,0,0
-0.25,3.1735,-3.1735,-1.23E-05,45.064,0,0,0,0,0,0
-0.3,3.809,-3.809,-1.48E-05,45.252,0,0,0,0,0,0
-0.35,4.4445,-4.4445,-1.72E-05,45.44,0,0,0,0,0,0
-0.4,5.0803,-5.0803,-1.97E-05,45.628,0,0,0,0,0,0
-0.45,5.7145,-5.7145,-2.22E-05,45.816,0,0,0,0,0,0
-0.5,6.349,-6.349,-2.46E-05,46.005,0,0,0,0,0,0
-0.5,6.3489,-6.3489,-2.46E-05,46.192,0,0,0,0,0,0
-0.45,5.7142,-5.7142,-2.22E-05,46.381,0,0,0,0,0,0
-0.4,5.08,-5.08,-1.97E-05,46.569,0,0,0,0,0,0
-0.35,4.4442,-4.4442,-1.72E-05,46.757,0,0,0,0,0,0
-0.3,3.8087,-3.8087,-1.48E-05,46.945,0,0,0,0,0,0
-0.25,3.1734,-3.1734,-1.23E-05,47.133,0,0,0,0,0,0
-0.2,2.5392,-2.5392,-9.85E-06,47.515,0,0,0,0,0,0
-0.15,1.9048,-1.9048,-7.39E-06,47.703,0,0,0,0,0,0
-0.1,1.2696,-1.2696,-4.92E-06,47.891,0,0,0,0,0,0
-0.05,0.63416,-0.63416,-2.46E-06,48.079,0,0,0,0,0,0
0,7.84E-06,7.84E-06,3.04E-11,49.391,0,0,0,0,0,0
0,6.23E-06,6.23E-06,2.42E-11,49.915,0,0,0,0,0,0
0.05,0.63703,0.63703,2.47E-06,50.684,0,0,0,0,0,0
0.1,1.2724,1.2724,4.94E-06,50.872,0,0,0,0,0,0
