Voltage,Abs_J,J,Current,Time,0,0,0,0,0,0
-0.25,0.040297,-0.040297,-1.56E-07,25.244,0,0,0,0,0,0
-0.2,0.024403,-0.024403,-9.46E-08,26.199,0,0,0,0,0,0
-0.15,0.013692,-0.013692,-5.31E-08,26.581,0,0,0,0,0,0
-0.1,0.0050527,-0.0050527,-1.96E-08,27.156,0,0,0,0,0,0
-0.05,0.0028176,-0.0028176,-1.09E-08,27.537,0,0,0,0,0,0
0,7.22E-07,7.22E-07,2.80E-12,28.433,0,0,0,0,0,0
0,4.43E-06,4.43E-06,1.72E-11,28.956,0,0,0,0,0,0
0.05,0.0076373,0.0076373,2.96E-08,29.339,0,0,0,0,0,0
0.1,0.012887,0.012887,5.00E-08,29.526,0,0,0,0,0,0
0.15,0.021046,0.021046,8.16E-08,29.715,0,0,0,0,0,0
0.2,0.025613,0.025613,9.93E-08,29.903,0,0,0,0,0,0
0.25,0.029184,0.029184,1.13E-07,30.478,0,0,0,0,0,0
0.3,0.044229,0.044229,1.72E-07,30.666,0,0,0,0,0,0
0.35,0.06315,0.06315,2.45E-07,30.854,0,0,0,0,0,0
0.4,0.13422,0.13422,5.21E-07,31.042,0,0,0,0,0,0
0.45,0.18368,0.18368,7.12E-07,31.229,0,0,0,0,0,0
0.5,0.23486,0.23486,9.11E-07,31.418,0,0,0,0,0,0
0.5,0.60956,0.60956,2.36E-06,32,0,0,0,0,0,0
0.45,0.19437,0.19437,7.54E-07,32.381,0,0,0,0,0,0
0.4,0.13554,0.13554,5.26E-07,32.569,0,0,0,0,0,0
0.35,0.094916,0.094916,3.68E-07,32.758,0,0,0,0,0,0
0.3,0.062626,0.062626,2.43E-07,32.945,0,0,0,0,0,0
0.25,0.038762,0.038762,1.50E-07,33.134,0,0,0,0,0,0
0.2,0.020564,0.020564,7.98E-08,33.516,0,0,0,0,0,0
0.15,0.011968,0.011968,4.64E-08,33.703,0,0,0,0,0,0
0.1,0.0060483,0.0060483,2.35E-08,33.892,0,0,0,0,0,0
0.05,0.0028072,0.0028072,1.09E-08,34.079,0,0,0,0,0,0
0,2.53E-06,2.53E-06,9.83E-12,34.975,0,0,0,0,0,0
-0.05,2.8375,-2.8375,-1.10E-05,35.55,0,0,0,0,0,0
-0.1,5.6955,-5.6955,-2.21E-05,35.738,0,0,0,0,0,0
-0.15,8.5011,-8.5011,-3.30E-05,35.926,0,0,0,0,0,0
-0.2,10.971,-10.971,-4.26E-05,36.114,0,0,0,0,0,0
-0.25,0.027463,-0.027463,-1.07E-07,36.689,0,0,0,0,0,0
-0.3,0.043908,-0.043908,-1.70E-07,36.878,0,0,0,0,0,0
-0.35,0.065717,-0.065717,-2.55E-07,37.065,0,0,0,0,0,0
-0.4,0.11636,-0.11636,-4.51E-07,37.254,0,0,0,0,0,0
-0.45,1.7522,-1.7522,-6.80E-06,37.835,0,0,0,0,0,0
-0.5,1.0578,-1.0578,-4.10E-06,38.023,0,0,0,0,0,0
-0.5,0.59496,-0.59496,-2.31E-06,38.212,0,0,0,0,0,0
-0.45,12.178,-12.178,-4.72E-05,38.787,0,0,0,0,0,0
-0.4,0.10982,-0.10982,-4.26E-07,39.169,0,0,0,0,0,0
-0.35,0.075321,-0.075321,-2.92E-07,39.357,0,0,0,0,0,0
-0.3,0.049944,-0.049944,-1.94E-07,39.545,0,0,0,0,0,0
-0.25,0.027061,-0.027061,-1.05E-07,39.733,0,0,0,0,0,0
-0.2,0.019323,-0.019323,-7.49E-08,40.115,0,0,0,0,0,0
-0.15,0.014341,-0.014341,-5.56E-08,40.303,0,0,0,0,0,0
