Voltage,Abs_J,J,Current,Time,0,0,0,0,0,0
-0.5,1.91E-07,-1.91E-07,-7.41E-13,38.736,0,0,0,0,0,0
-0.5,8.87E-08,-8.87E-08,-3.44E-13,39.26,0,0,0,0,0,0
-0.45,7.15E-08,7.15E-08,2.77E-13,39.783,0,0,0,0,0,0
-0.4,4.49E-08,4.49E-08,1.74E-13,40.307,0,0,0,0,0,0
-0.35,2.66E-08,2.66E-08,1.03E-13,40.83,0,0,0,0,0,0
-0.3,6.60E-08,6.60E-08,2.56E-13,41.354,0,0,0,0,0,0
-0.25,1.32E-08,1.32E-08,5.11E-14,41.877,0,0,0,0,0,0
-0.2,7.41E-08,7.41E-08,2.87E-13,42.4,0,0,0,0,0,0
-0.15,1.18E-08,1.18E-08,4.56E-14,42.924,0,0,0,0,0,0
-0.1,1.22E-07,1.22E-07,4.72E-13,43.447,0,0,0,0,0,0
-0.05,8.61E-08,8.61E-08,3.34E-13,43.971,0,0,0,0,0,0
0,6.78E-07,-6.78E-07,-2.63E-12,44.494,0,0,0,0,0,0
0,3.37E-07,-3.37E-07,-1.31E-12,45.019,0,0,0,0,0,0
0.05,7.55E-07,-7.55E-07,-2.93E-12,45.542,0,0,0,0,0,0
0.1,3.25E-08,3.25E-08,1.26E-13,46.065,0,0,0,0,0,0
0.15,1.77E-06,1.77E-06,6.85E-12,46.589,0,0,0,0,0,0
0.2,8.67E-07,8.67E-07,3.36E-12,47.112,0,0,0,0,0,0
0.25,3.30E-07,3.30E-07,1.28E-12,47.636,0,0,0,0,0,0
0.3,1.39E-08,1.39E-08,5.41E-14,48.159,0,0,0,0,0,0
0.35,1.28E-07,1.28E-07,4.95E-13,48.683,0,0,0,0,0,0
0.4,2.57E-07,2.57E-07,9.98E-13,49.206,0,0,0,0,0,0
0.45,9.99E-08,9.99E-08,3.87E-13,49.729,0,0,0,0,0,0
0.5,7.30E-08,7.30E-08,2.83E-13,50.253,0,0,0,0,0,0
0.5,1.54E-08,1.54E-08,5.97E-14,50.776,0,0,0,0,0,0
0.45,7.15E-08,-7.15E-08,-2.77E-13,51.3,0,0,0,0,0,0
0.4,9.85E-08,-9.85E-08,-3.82E-13,51.823,0,0,0,0,0,0
0.35,5.21E-08,-5.21E-08,-2.02E-13,52.347,0,0,0,0,0,0
0.3,1.47E-07,-1.47E-07,-5.72E-13,52.87,0,0,0,0,0,0
0.25,8.29E-08,-8.29E-08,-3.21E-13,53.394,0,0,0,0,0,0
0.2,1.20E-07,-1.20E-07,-4.65E-13,53.917,0,0,0,0,0,0
0.15,5.57E-08,-5.57E-08,-2.16E-13,54.44,0,0,0,0,0,0
0.1,7.22E-08,-7.22E-08,-2.80E-13,54.964,0,0,0,0,0,0
0.05,1.44E-07,-1.44E-07,-5.60E-13,55.487,0,0,0,0,0,0
0,1.13E-07,-1.13E-07,-4.40E-13,56.011,0,0,0,0,0,0
-0.05,1.55E-07,-1.55E-07,-6.02E-13,56.534,0,0,0,0,0,0
