voltage_YSR_1_40C	absJ_YSR_1_40C	J_YSR_1_40C	current_YSR_1_40C	time_YSR_1_40C
1.500000E-1	2.476505E+1	2.476505E+1	9.605149E-5	1.132471E+2
1.000000E-1	1.652115E+1	1.652115E+1	6.407742E-5	1.134355E+2
5.000000E-2	8.272541E+0	8.272541E+0	3.208513E-5	1.136240E+2
0.000000E+0	1.199391E-5	1.199391E-5	4.651851E-11	1.151289E+2
-5.000000E-2	8.228215E+0	-8.228215E+0	-3.191321E-5	1.157051E+2
-1.000000E-1	1.647809E+1	-1.647809E+1	-6.391043E-5	1.158926E+2
-1.500000E-1	2.472314E+1	-2.472314E+1	-9.588893E-5	1.160811E+2
-2.000000E-1	3.294830E+1	-3.294830E+1	-1.277903E-4	1.166523E+2
-2.500000E-1	4.117644E+1	-4.117644E+1	-1.597032E-4	1.168398E+2
-3.000000E-1	4.942185E+1	-4.942185E+1	-1.916831E-4	1.170283E+2
-3.500000E-1	5.767162E+1	-5.767162E+1	-2.236799E-4	1.172158E+2
-4.000000E-1	6.591909E+1	-6.591909E+1	-2.556678E-4	1.174043E+2
-4.500000E-1	7.414380E+1	-7.414380E+1	-2.875674E-4	1.175928E+2
-5.000000E-1	8.237592E+1	-8.237592E+1	-3.194958E-4	1.177803E+2
-5.000000E-1	8.236896E+1	-8.236896E+1	-3.194688E-4	1.179688E+2
-4.500000E-1	7.413224E+1	-7.413224E+1	-2.875226E-4	1.181572E+2
-4.000000E-1	6.590629E+1	-6.590629E+1	-2.556182E-4	1.183447E+2
-3.500000E-1	5.766202E+1	-5.766202E+1	-2.236427E-4	1.185332E+2
-3.000000E-1	4.941698E+1	-4.941698E+1	-1.916642E-4	1.187207E+2
-2.500000E-1	4.116628E+1	-4.116628E+1	-1.596638E-4	1.189092E+2
-2.000000E-1	3.294263E+1	-3.294263E+1	-1.277683E-4	1.190977E+2
-1.500000E-1	2.472151E+1	-2.472151E+1	-9.588261E-5	1.194775E+2
-1.000000E-1	1.647700E+1	-1.647700E+1	-6.390621E-5	1.196650E+2
-5.000000E-2	8.226774E+0	-8.226774E+0	-3.190762E-5	1.198535E+2
0.000000E+0	3.734375E-5	3.734375E-5	1.448381E-10	1.206523E+2
