voltage_YSR_1_41E	absJ_YSR_1_41E	J_YSR_1_41E	current_YSR_1_41E	time_YSR_1_41E
-3.000000E-1	2.391192E-4	-2.391192E-4	-9.274261E-10	1.327529E+2
-2.500000E-1	1.590319E-4	-1.590319E-4	-6.168066E-10	1.331641E+2
-2.000000E-1	1.526136E-4	-1.526136E-4	-5.919132E-10	1.333535E+2
-1.500000E-1	1.428918E-4	-1.428918E-4	-5.542071E-10	1.335420E+2
-1.000000E-1	1.319138E-4	-1.319138E-4	-5.116289E-10	1.337305E+2
-5.000000E-2	1.134274E-4	-1.134274E-4	-4.399294E-10	1.339199E+2
0.000000E+0	8.976340E-5	-8.976340E-5	-3.481482E-10	1.341084E+2
0.000000E+0	9.181579E-5	-9.181579E-5	-3.561084E-10	1.342979E+2
5.000000E-2	7.083085E-5	-7.083085E-5	-2.747181E-10	1.344863E+2
1.000000E-1	5.477406E-5	-5.477406E-5	-2.124417E-10	1.346748E+2
1.500000E-1	2.727746E-5	-2.727746E-5	-1.057959E-10	1.348633E+2
2.000000E-1	1.109378E-5	-1.109378E-5	-4.302733E-11	1.357588E+2
2.500000E-1	5.419038E-6	5.419038E-6	2.101779E-11	1.362822E+2
3.000000E-1	2.611209E-5	2.611209E-5	1.012760E-10	1.368887E+2
3.500000E-1	4.590954E-5	4.590954E-5	1.780606E-10	1.370771E+2
4.000000E-1	4.754115E+2	4.754115E+2	1.843888E-3	1.380381E+2
4.500000E-1	5.232298E+2	5.232298E+2	2.029352E-3	1.382266E+2
5.000000E-1	5.664571E+2	5.664571E+2	2.197009E-3	1.384141E+2
5.000000E-1	5.711163E+2	5.711163E+2	2.215080E-3	1.386025E+2
4.500000E-1	5.369682E+2	5.369682E+2	2.082636E-3	1.387910E+2
4.000000E-1	4.984007E+2	4.984007E+2	1.933052E-3	1.389785E+2
3.500000E-1	4.744336E-5	4.744336E-5	1.840095E-10	1.395879E+2
3.000000E-1	1.368839E-5	1.368839E-5	5.309056E-11	1.404834E+2
2.500000E-1	3.299260E-6	-3.299260E-6	-1.279621E-11	1.410068E+2
2.000000E-1	1.435495E-5	-1.435495E-5	-5.567581E-11	1.415303E+2
1.500000E-1	1.705608E-5	-1.705608E-5	-6.615217E-11	1.420537E+2
1.000000E-1	1.994240E-5	-1.994240E-5	-7.734680E-11	1.425771E+2
5.000000E-2	7.977596E-5	-7.977596E-5	-3.094118E-10	1.431826E+2
0.000000E+0	1.022980E-4	-1.022980E-4	-3.967638E-10	1.433721E+2
-5.000000E-2	1.227525E-4	-1.227525E-4	-4.760966E-10	1.435605E+2
-1.000000E-1	1.380437E-4	-1.380437E-4	-5.354037E-10	1.441367E+2
-1.500000E-1	1.437075E-4	-1.437075E-4	-5.573710E-10	1.445488E+2
-2.000000E-1	1.524033E-4	-1.524033E-4	-5.910978E-10	1.447373E+2
-2.500000E-1	1.610274E-4	-1.610274E-4	-6.245464E-10	1.449258E+2
-3.000000E-1	2.288609E-4	-2.288609E-4	-8.876393E-10	1.456895E+2
-3.500000E-1	3.246982E-4	-3.246982E-4	-1.259345E-9	1.458779E+2
-4.000000E-1	4.400064E-4	-4.400064E-4	-1.706569E-9	1.460654E+2
-4.500000E-1	5.577209E-4	-5.577209E-4	-2.163126E-9	1.462539E+2
-5.000000E-1	6.766107E-4	-6.766107E-4	-2.624241E-9	1.464414E+2
-5.000000E-1	6.750059E-4	-6.750059E-4	-2.618017E-9	1.466299E+2
-4.500000E-1	5.547933E-4	-5.547933E-4	-2.151771E-9	1.468184E+2
-4.000000E-1	4.370983E-4	-4.370983E-4	-1.695290E-9	1.470059E+2
-3.500000E-1	3.193237E-4	-3.193237E-4	-1.238500E-9	1.471943E+2
-3.000000E-1	1.600812E-4	-1.600812E-4	-6.208765E-10	1.476055E+2
-2.500000E-1	1.557785E-4	-1.557785E-4	-6.041883E-10	1.477949E+2
-2.000000E-1	1.642662E-4	-1.642662E-4	-6.371081E-10	1.485586E+2
-1.500000E-1	1.434456E-4	-1.434456E-4	-5.563550E-10	1.493564E+2
-1.000000E-1	1.231472E-4	-1.231472E-4	-4.776275E-10	1.497686E+2
-5.000000E-2	1.021933E-4	-1.021933E-4	-3.963576E-10	1.499570E+2
0.000000E+0	8.207842E-5	-8.207842E-5	-3.183419E-10	1.501455E+2
