Voltage,Abs_J,J,Current,Time,0,0,0,0,0,0
-0.45,14.978,-14.978,-5.81E-05,31.808,0,0,0,0,0,0
-0.4,13.315,-13.315,-5.16E-05,31.996,0,0,0,0,0,0
-0.35,11.649,-11.649,-4.52E-05,32.184,0,0,0,0,0,0
-0.3,9.9828,-9.9828,-3.87E-05,32.372,0,0,0,0,0,0
-0.25,8.317,-8.317,-3.23E-05,32.561,0,0,0,0,0,0
-0.2,6.6547,-6.6547,-2.58E-05,32.748,0,0,0,0,0,0
-0.15,4.9917,-4.9917,-1.94E-05,32.937,0,0,0,0,0,0
-0.1,3.3268,-3.3268,-1.29E-05,33.124,0,0,0,0,0,0
-0.05,1.6616,-1.6616,-6.44E-06,33.506,0,0,0,0,0,0
0,3.68E-05,3.68E-05,1.43E-10,34.305,0,0,0,0,0,0
0,6.81E-06,6.81E-06,2.64E-11,35.201,0,0,0,0,0,0
0.05,1.6693,1.6693,6.47E-06,35.97,0,0,0,0,0,0
0.1,3.3345,3.3345,1.29E-05,36.545,0,0,0,0,0,0
0.15,4.9988,4.9988,1.94E-05,36.733,0,0,0,0,0,0
0.2,6.6612,6.6612,2.58E-05,36.922,0,0,0,0,0,0
0.25,8.3226,8.3226,3.23E-05,37.109,0,0,0,0,0,0
0.3,9.9874,9.9874,3.87E-05,37.298,0,0,0,0,0,0
0.35,11.652,11.652,4.52E-05,37.486,0,0,0,0,0,0
0.4,13.318,13.318,5.17E-05,37.674,0,0,0,0,0,0
0.45,14.981,14.981,5.81E-05,37.862,0,0,0,0,0,0
0.5,16.643,16.643,6.45E-05,38.05,0,0,0,0,0,0
0.5,16.643,16.643,6.45E-05,38.238,0,0,0,0,0,0
0.45,14.98,14.98,5.81E-05,38.427,0,0,0,0,0,0
0.4,13.317,13.317,5.17E-05,38.614,0,0,0,0,0,0
0.35,11.652,11.652,4.52E-05,38.803,0,0,0,0,0,0
0.3,9.987,9.987,3.87E-05,38.991,0,0,0,0,0,0
0.25,8.3222,8.3222,3.23E-05,39.179,0,0,0,0,0,0
0.2,6.6607,6.6607,2.58E-05,39.367,0,0,0,0,0,0
0.15,4.9985,4.9985,1.94E-05,39.555,0,0,0,0,0,0
0.1,3.3342,3.3342,1.29E-05,39.743,0,0,0,0,0,0
0.05,1.6694,1.6694,6.47E-06,40.125,0,0,0,0,0,0
0,1.05E-05,1.05E-05,4.08E-11,41.63,0,0,0,0,0,0
-0.05,1.6617,-1.6617,-6.44E-06,42.399,0,0,0,0,0,0
-0.1,3.3269,-3.3269,-1.29E-05,42.976,0,0,0,0,0,0
-0.15,4.9919,-4.9919,-1.94E-05,43.163,0,0,0,0,0,0
-0.2,6.6551,-6.6551,-2.58E-05,43.352,0,0,0,0,0,0
-0.25,8.3175,-8.3175,-3.23E-05,43.54,0,0,0,0,0,0
-0.3,9.9833,-9.9833,-3.87E-05,43.728,0,0,0,0,0,0
-0.35,11.649,-11.649,-4.52E-05,43.916,0,0,0,0,0,0
-0.4,13.316,-13.316,-5.16E-05,44.104,0,0,0,0,0,0
-0.45,14.979,-14.979,-5.81E-05,44.292,0,0,0,0,0,0
-0.5,16.642,-16.642,-6.45E-05,44.48,0,0,0,0,0,0
-0.5,16.642,-16.642,-6.45E-05,44.668,0,0,0,0,0,0
-0.45,14.979,-14.979,-5.81E-05,44.856,0,0,0,0,0,0
-0.4,13.316,-13.316,-5.16E-05,45.045,0,0,0,0,0,0
-0.35,11.65,-11.65,-4.52E-05,45.232,0,0,0,0,0,0
-0.3,9.9839,-9.9839,-3.87E-05,45.421,0,0,0,0,0,0
-0.25,8.3181,-8.3181,-3.23E-05,45.608,0,0,0,0,0,0
-0.2,6.6557,-6.6557,-2.58E-05,45.797,0,0,0,0,0,0
-0.15,4.9925,-4.9925,-1.94E-05,45.985,0,0,0,0,0,0
-0.1,3.3273,-3.3273,-1.29E-05,46.173,0,0,0,0,0,0
-0.05,1.6619,-1.6619,-6.45E-06,46.555,0,0,0,0,0,0
0,3.48E-05,3.48E-05,1.35E-10,47.354,0,0,0,0,0,0
0,2.59E-05,2.59E-05,1.00E-10,47.543,0,0,0,0,0,0
0.05,1.6698,1.6698,6.48E-06,48.318,0,0,0,0,0,0
0.1,3.3353,3.3353,1.29E-05,48.895,0,0,0,0,0,0
0.15,5,5,1.94E-05,49.082,0,0,0,0,0,0
0.2,6.6628,6.6628,2.58E-05,49.271,0,0,0,0,0,0
0.25,8.3247,8.3247,3.23E-05,49.459,0,0,0,0,0,0
0.3,9.9899,9.9899,3.87E-05,49.646,0,0,0,0,0,0
0.35,11.655,11.655,4.52E-05,49.835,0,0,0,0,0,0
0.4,13.321,13.321,5.17E-05,50.022,0,0,0,0,0,0
0.45,14.984,14.984,5.81E-05,50.211,0,0,0,0,0,0
0.5,16.647,16.647,6.46E-05,50.399,0,0,0,0,0,0
0.5,16.647,16.647,6.46E-05,50.587,0,0,0,0,0,0
0.45,14.984,14.984,5.81E-05,50.775,0,0,0,0,0,0
0.4,13.321,13.321,5.17E-05,50.963,0,0,0,0,0,0
0.35,11.655,11.655,4.52E-05,51.151,0,0,0,0,0,0
0.3,9.9895,9.9895,3.87E-05,51.34,0,0,0,0,0,0
0.25,8.3242,8.3242,3.23E-05,51.527,0,0,0,0,0,0
0.2,6.6623,6.6623,2.58E-05,51.716,0,0,0,0,0,0
0.15,4.9997,4.9997,1.94E-05,51.904,0,0,0,0,0,0
0.1,3.335,3.335,1.29E-05,52.092,0,0,0,0,0,0
0.05,1.6696,1.6696,6.48E-06,52.474,0,0,0,0,0,0
0,0.00025941,0.00025941,1.01E-09,53.049,0,0,0,0,0,0
-0.05,1.6615,-1.6615,-6.44E-06,53.431,0,0,0,0,0,0
-0.1,3.3268,-3.3268,-1.29E-05,54.007,0,0,0,0,0,0
-0.15,4.9918,-4.9918,-1.94E-05,54.195,0,0,0,0,0,0
-0.2,6.6548,-6.6548,-2.58E-05,54.383,0,0,0,0,0,0
-0.25,8.3171,-8.3171,-3.23E-05,54.571,0,0,0,0,0,0
-0.3,9.9826,-9.9826,-3.87E-05,54.76,0,0,0,0,0,0
-0.35,11.648,-11.648,-4.52E-05,54.947,0,0,0,0,0,0
-0.4,13.315,-13.315,-5.16E-05,55.136,0,0,0,0,0,0
-0.45,14.977,-14.977,-5.81E-05,55.323,0,0,0,0,0,0
-0.5,16.64,-16.64,-6.45E-05,55.512,0,0,0,0,0,0
-0.5,16.64,-16.64,-6.45E-05,55.7,0,0,0,0,0,0
-0.45,14.977,-14.977,-5.81E-05,55.888,0,0,0,0,0,0
-0.4,13.315,-13.315,-5.16E-05,56.076,0,0,0,0,0,0
-0.35,11.648,-11.648,-4.52E-05,56.265,0,0,0,0,0,0
-0.3,9.9825,-9.9825,-3.87E-05,56.452,0,0,0,0,0,0
-0.25,8.3169,-8.3169,-3.23E-05,56.641,0,0,0,0,0,0
-0.2,6.6547,-6.6547,-2.58E-05,56.828,0,0,0,0,0,0
-0.15,4.9917,-4.9917,-1.94E-05,57.017,0,0,0,0,0,0
-0.1,3.3267,-3.3267,-1.29E-05,57.205,0,0,0,0,0,0
-0.05,1.6615,-1.6615,-6.44E-06,57.587,0,0,0,0,0,0
0,3.12E-05,3.12E-05,1.21E-10,58.385,0,0,0,0,0,0
0,2.72E-05,2.72E-05,1.06E-10,58.574,0,0,0,0,0,0
0.05,1.6698,1.6698,6.48E-06,59.351,0,0,0,0,0,0
0.1,3.3357,3.3357,1.29E-05,59.926,0,0,0,0,0,0
0.15,5.0008,5.0008,1.94E-05,60.114,0,0,0,0,0,0
0.2,6.664,6.664,2.58E-05,60.302,0,0,0,0,0,0
0.25,8.3264,8.3264,3.23E-05,60.49,0,0,0,0,0,0
0.3,9.9922,9.9922,3.88E-05,60.679,0,0,0,0,0,0
0.35,11.658,11.658,4.52E-05,60.866,0,0,0,0,0,0
0.4,13.325,13.325,5.17E-05,61.055,0,0,0,0,0,0
0.45,14.989,14.989,5.81E-05,61.242,0,0,0,0,0,0
0.5,16.652,16.652,6.46E-05,61.431,0,0,0,0,0,0
0.5,16.652,16.652,6.46E-05,61.619,0,0,0,0,0,0
0.45,14.989,14.989,5.81E-05,61.807,0,0,0,0,0,0
0.4,13.326,13.326,5.17E-05,61.995,0,0,0,0,0,0
0.35,11.66,11.66,4.52E-05,62.184,0,0,0,0,0,0
0.3,9.9936,9.9936,3.88E-05,62.371,0,0,0,0,0,0
0.25,8.3279,8.3279,3.23E-05,62.56,0,0,0,0,0,0
0.2,6.6654,6.6654,2.59E-05,62.747,0,0,0,0,0,0
0.15,5.0021,5.0021,1.94E-05,62.936,0,0,0,0,0,0
0.1,3.3367,3.3367,1.29E-05,63.124,0,0,0,0,0,0
0.05,1.6706,1.6706,6.48E-06,63.506,0,0,0,0,0,0
0,0.00032769,0.00032769,1.27E-09,64.081,0,0,0,0,0,0
-0.05,1.6625,-1.6625,-6.45E-06,64.463,0,0,0,0,0,0
-0.1,3.3288,-3.3288,-1.29E-05,65.039,0,0,0,0,0,0
-0.15,4.9944,-4.9944,-1.94E-05,65.227,0,0,0,0,0,0
-0.2,6.6584,-6.6584,-2.58E-05,65.415,0,0,0,0,0,0
-0.25,8.3214,-8.3214,-3.23E-05,65.603,0,0,0,0,0,0
-0.3,9.9876,-9.9876,-3.87E-05,65.791,0,0,0,0,0,0
-0.35,11.654,-11.654,-4.52E-05,65.979,0,0,0,0,0,0
-0.4,13.321,-13.321,-5.17E-05,66.167,0,0,0,0,0,0
-0.45,14.985,-14.985,-5.81E-05,66.355,0,0,0,0,0,0
-0.5,16.648,-16.648,-6.46E-05,66.544,0,0,0,0,0,0
-0.5,16.648,-16.648,-6.46E-05,66.731,0,0,0,0,0,0
-0.45,14.984,-14.984,-5.81E-05,66.92,0,0,0,0,0,0
-0.4,13.321,-13.321,-5.17E-05,67.107,0,0,0,0,0,0
-0.35,11.654,-11.654,-4.52E-05,67.296,0,0,0,0,0,0
-0.3,9.9872,-9.9872,-3.87E-05,67.484,0,0,0,0,0,0
-0.25,8.321,-8.321,-3.23E-05,67.672,0,0,0,0,0,0
-0.2,6.6581,-6.6581,-2.58E-05,67.86,0,0,0,0,0,0
-0.15,4.9943,-4.9943,-1.94E-05,68.049,0,0,0,0,0,0
-0.1,3.3285,-3.3285,-1.29E-05,68.236,0,0,0,0,0,0
-0.05,1.6624,-1.6624,-6.45E-06,68.618,0,0,0,0,0,0
0,4.33E-06,4.33E-06,1.68E-11,70.124,0,0,0,0,0,0
0,6.70E-06,6.70E-06,2.60E-11,70.647,0,0,0,0,0,0
0.05,1.6707,1.6707,6.48E-06,71.416,0,0,0,0,0,0
0.1,3.337,3.337,1.29E-05,71.992,0,0,0,0,0,0
0.15,5.0026,5.0026,1.94E-05,72.181,0,0,0,0,0,0
0.2,6.6661,6.6661,2.59E-05,72.368,0,0,0,0,0,0
0.25,8.3288,8.3288,3.23E-05,72.557,0,0,0,0,0,0
0.3,9.9948,9.9948,3.88E-05,72.744,0,0,0,0,0,0
0.35,11.661,11.661,4.52E-05,72.933,0,0,0,0,0,0
0.4,13.328,13.328,5.17E-05,73.121,0,0,0,0,0,0
0.45,14.992,14.992,5.81E-05,73.309,0,0,0,0,0,0
0.5,16.655,16.655,6.46E-05,73.497,0,0,0,0,0,0
0.5,16.655,16.655,6.46E-05,73.686,0,0,0,0,0,0
0.45,14.992,14.992,5.81E-05,73.873,0,0,0,0,0,0
0.4,13.327,13.327,5.17E-05,74.062,0,0,0,0,0,0
0.35,11.661,11.661,4.52E-05,74.249,0,0,0,0,0,0
0.3,9.9944,9.9944,3.88E-05,74.438,0,0,0,0,0,0
0.25,8.3284,8.3284,3.23E-05,74.626,0,0,0,0,0,0
0.2,6.6657,6.6657,2.59E-05,74.813,0,0,0,0,0,0
0.15,5.0022,5.0022,1.94E-05,75.002,0,0,0,0,0,0
0.1,3.3367,3.3367,1.29E-05,75.189,0,0,0,0,0,0
0.05,1.6705,1.6705,6.48E-06,75.571,0,0,0,0,0,0
0,0.00037897,0.00037897,1.47E-09,76.146,0,0,0,0,0,0
-0.05,1.6625,-1.6625,-6.45E-06,76.529,0,0,0,0,0,0
-0.1,3.329,-3.329,-1.29E-05,77.104,0,0,0,0,0,0
-0.15,4.9951,-4.9951,-1.94E-05,77.293,0,0,0,0,0,0
-0.2,6.6591,-6.6591,-2.58E-05,77.48,0,0,0,0,0,0
-0.25,8.3224,-8.3224,-3.23E-05,77.669,0,0,0,0,0,0
-0.3,9.989,-9.989,-3.87E-05,77.857,0,0,0,0,0,0
-0.35,11.656,-11.656,-4.52E-05,78.045,0,0,0,0,0,0
-0.4,13.323,-13.323,-5.17E-05,78.233,0,0,0,0,0,0
-0.45,14.987,-14.987,-5.81E-05,78.421,0,0,0,0,0,0
-0.5,16.651,-16.651,-6.46E-05,78.609,0,0,0,0,0,0
-0.5,16.651,-16.651,-6.46E-05,78.798,0,0,0,0,0,0
-0.45,14.987,-14.987,-5.81E-05,78.985,0,0,0,0,0,0
-0.4,13.324,-13.324,-5.17E-05,79.174,0,0,0,0,0,0
-0.35,11.657,-11.657,-4.52E-05,79.362,0,0,0,0,0,0
-0.3,9.9905,-9.9905,-3.87E-05,79.55,0,0,0,0,0,0
-0.25,8.324,-8.324,-3.23E-05,79.738,0,0,0,0,0,0
-0.2,6.6605,-6.6605,-2.58E-05,79.926,0,0,0,0,0,0
-0.15,4.9963,-4.9963,-1.94E-05,80.114,0,0,0,0,0,0
-0.1,3.3298,-3.3298,-1.29E-05,80.303,0,0,0,0,0,0
-0.05,1.6632,-1.6632,-6.45E-06,80.685,0,0,0,0,0,0
0,7.30E-06,7.30E-06,2.83E-11,82.189,0,0,0,0,0,0
0,6.29E-06,6.29E-06,2.44E-11,82.714,0,0,0,0,0,0
0.05,1.6719,1.6719,6.48E-06,83.482,0,0,0,0,0,0
0.1,3.3393,3.3393,1.30E-05,84.059,0,0,0,0,0,0
0.15,5.0058,5.0058,1.94E-05,84.246,0,0,0,0,0,0
0.2,6.6705,6.6705,2.59E-05,84.435,0,0,0,0,0,0
0.25,8.334,8.334,3.23E-05,84.622,0,0,0,0,0,0
0.3,10.001,10.001,3.88E-05,84.811,0,0,0,0,0,0
0.35,11.668,11.668,4.53E-05,84.999,0,0,0,0,0,0
0.4,13.336,13.336,5.17E-05,85.187,0,0,0,0,0,0
0.45,15,15,5.82E-05,85.375,0,0,0,0,0,0
0.5,16.665,16.665,6.46E-05,85.563,0,0,0,0,0,0
0.5,16.664,16.664,6.46E-05,85.751,0,0,0,0,0,0
0.45,15,15,5.82E-05,85.939,0,0,0,0,0,0
0.4,13.334,13.334,5.17E-05,86.127,0,0,0,0,0,0
0.35,11.667,11.667,4.52E-05,86.315,0,0,0,0,0,0
0.3,9.9995,9.9995,3.88E-05,86.504,0,0,0,0,0,0
0.25,8.3325,8.3325,3.23E-05,86.691,0,0,0,0,0,0
0.2,6.6688,6.6688,2.59E-05,86.88,0,0,0,0,0,0
0.15,5.0046,5.0046,1.94E-05,87.067,0,0,0,0,0,0
0.1,3.3383,3.3383,1.29E-05,87.256,0,0,0,0,0,0
0.05,1.6713,1.6713,6.48E-06,87.638,0,0,0,0,0,0
0,0.00038568,0.00038568,1.50E-09,88.213,0,0,0,0,0,0
-0.05,1.6632,-1.6632,-6.45E-06,88.595,0,0,0,0,0,0
-0.1,3.3301,-3.3301,-1.29E-05,89.171,0,0,0,0,0,0
-0.15,4.9966,-4.9966,-1.94E-05,89.359,0,0,0,0,0,0
-0.2,6.6612,-6.6612,-2.58E-05,89.547,0,0,0,0,0,0
-0.25,8.325,-8.325,-3.23E-05,89.735,0,0,0,0,0,0
-0.3,9.9922,-9.9922,-3.88E-05,89.923,0,0,0,0,0,0
-0.35,11.66,-11.66,-4.52E-05,90.111,0,0,0,0,0,0
-0.4,13.328,-13.328,-5.17E-05,90.3,0,0,0,0,0,0
-0.45,14.992,-14.992,-5.81E-05,90.487,0,0,0,0,0,0
-0.5,16.657,-16.657,-6.46E-05,90.676,0,0,0,0,0,0
-0.5,16.658,-16.658,-6.46E-05,90.864,0,0,0,0,0,0
-0.45,14.993,-14.993,-5.82E-05,91.052,0,0,0,0,0,0
-0.4,13.329,-13.329,-5.17E-05,91.24,0,0,0,0,0,0
-0.35,11.661,-11.661,-4.52E-05,91.428,0,0,0,0,0,0
-0.3,9.9941,-9.9941,-3.88E-05,91.616,0,0,0,0,0,0
-0.25,8.3268,-8.3268,-3.23E-05,91.805,0,0,0,0,0,0
-0.2,6.6628,-6.6628,-2.58E-05,91.992,0,0,0,0,0,0
-0.15,4.9979,-4.9979,-1.94E-05,92.181,0,0,0,0,0,0
-0.1,3.3309,-3.3309,-1.29E-05,92.369,0,0,0,0,0,0
-0.05,1.6638,-1.6638,-6.45E-06,92.75,0,0,0,0,0,0
0,0.00032552,0.00032552,1.26E-09,93.325,0,0,0,0,0,0
0,7.51E-06,7.51E-06,2.91E-11,94.444,0,0,0,0,0,0
0.05,1.6719,1.6719,6.48E-06,95.214,0,0,0,0,0,0
0.1,3.3396,3.3396,1.30E-05,95.789,0,0,0,0,0,0
0.15,5.0066,5.0066,1.94E-05,95.978,0,0,0,0,0,0
0.2,6.6717,6.6717,2.59E-05,96.165,0,0,0,0,0,0
0.25,8.3359,8.3359,3.23E-05,96.354,0,0,0,0,0,0
0.3,10.003,10.003,3.88E-05,96.542,0,0,0,0,0,0
0.35,11.671,11.671,4.53E-05,96.729,0,0,0,0,0,0
0.4,13.34,13.34,5.17E-05,96.918,0,0,0,0,0,0
0.45,15.005,15.005,5.82E-05,97.105,0,0,0,0,0,0
0.5,16.671,16.671,6.47E-05,97.294,0,0,0,0,0,0
0.5,16.67,16.67,6.47E-05,97.482,0,0,0,0,0,0
0.45,15.005,15.005,5.82E-05,97.67,0,0,0,0,0,0
0.4,13.339,13.339,5.17E-05,97.858,0,0,0,0,0,0
0.35,11.671,11.671,4.53E-05,98.047,0,0,0,0,0,0
0.3,10.003,10.003,3.88E-05,98.234,0,0,0,0,0,0
0.25,8.3356,8.3356,3.23E-05,98.423,0,0,0,0,0,0
0.2,6.6714,6.6714,2.59E-05,98.61,0,0,0,0,0,0
0.15,5.0063,5.0063,1.94E-05,98.799,0,0,0,0,0,0
0.1,3.3395,3.3395,1.30E-05,98.987,0,0,0,0,0,0
0.05,1.6719,1.6719,6.48E-06,99.369,0,0,0,0,0,0
0,0.00035408,0.00035408,1.37E-09,99.944,0,0,0,0,0,0
-0.05,1.6636,-1.6636,-6.45E-06,100.33,0,0,0,0,0,0
-0.1,3.3307,-3.3307,-1.29E-05,100.9,0,0,0,0,0,0
-0.15,4.9975,-4.9975,-1.94E-05,101.09,0,0,0,0,0,0
-0.2,6.6623,-6.6623,-2.58E-05,101.28,0,0,0,0,0,0
-0.25,8.3263,-8.3263,-3.23E-05,101.47,0,0,0,0,0,0
-0.3,9.9937,-9.9937,-3.88E-05,101.65,0,0,0,0,0,0
-0.35,11.661,-11.661,-4.52E-05,101.84,0,0,0,0,0,0
-0.4,13.329,-13.329,-5.17E-05,102.03,0,0,0,0,0,0
-0.45,14.994,-14.994,-5.82E-05,102.22,0,0,0,0,0,0
-0.5,16.658,-16.658,-6.46E-05,102.41,0,0,0,0,0,0
-0.5,16.658,-16.658,-6.46E-05,102.59,0,0,0,0,0,0
-0.45,14.993,-14.993,-5.82E-05,102.78,0,0,0,0,0,0
-0.4,13.329,-13.329,-5.17E-05,102.97,0,0,0,0,0,0
-0.35,11.66,-11.66,-4.52E-05,103.16,0,0,0,0,0,0
-0.3,9.9928,-9.9928,-3.88E-05,103.35,0,0,0,0,0,0
-0.25,8.3256,-8.3256,-3.23E-05,103.54,0,0,0,0,0,0
-0.2,6.6615,-6.6615,-2.58E-05,103.72,0,0,0,0,0,0
-0.15,4.9967,-4.9967,-1.94E-05,103.91,0,0,0,0,0,0
-0.1,3.3302,-3.3302,-1.29E-05,104.1,0,0,0,0,0,0
-0.05,1.6633,-1.6633,-6.45E-06,104.48,0,0,0,0,0,0
0,0.00032509,0.00032509,1.26E-09,105.06,0,0,0,0,0,0
0,6.02E-06,6.02E-06,2.34E-11,106.18,0,0,0,0,0,0
0.05,1.6714,1.6714,6.48E-06,106.94,0,0,0,0,0,0
0.1,3.3385,3.3385,1.29E-05,107.52,0,0,0,0,0,0
0.15,5.0049,5.0049,1.94E-05,107.71,0,0,0,0,0,0
0.2,6.6692,6.6692,2.59E-05,107.9,0,0,0,0,0,0
0.25,8.3328,8.3328,3.23E-05,108.08,0,0,0,0,0,0
0.3,9.9996,9.9996,3.88E-05,108.27,0,0,0,0,0,0
0.35,11.667,11.667,4.53E-05,108.46,0,0,0,0,0,0
0.4,13.334,13.334,5.17E-05,108.65,0,0,0,0,0,0
0.45,14.999,14.999,5.82E-05,108.84,0,0,0,0,0,0
0.5,16.663,16.663,6.46E-05,109.03,0,0,0,0,0,0
0.5,16.663,16.663,6.46E-05,109.21,0,0,0,0,0,0
0.45,14.999,14.999,5.82E-05,109.4,0,0,0,0,0,0
0.4,13.334,13.334,5.17E-05,109.59,0,0,0,0,0,0
0.35,11.666,11.666,4.52E-05,109.78,0,0,0,0,0,0
0.3,9.9987,9.9987,3.88E-05,109.97,0,0,0,0,0,0
0.25,8.3319,8.3319,3.23E-05,110.15,0,0,0,0,0,0
0.2,6.6684,6.6684,2.59E-05,110.34,0,0,0,0,0,0
0.15,5.0043,5.0043,1.94E-05,110.53,0,0,0,0,0,0
0.1,3.338,3.338,1.29E-05,110.72,0,0,0,0,0,0
0.05,1.6712,1.6712,6.48E-06,111.1,0,0,0,0,0,0
0,0.00031191,0.00031191,1.21E-09,111.67,0,0,0,0,0,0
-0.05,1.663,-1.663,-6.45E-06,112.06,0,0,0,0,0,0
-0.1,3.3299,-3.3299,-1.29E-05,112.63,0,0,0,0,0,0
-0.15,4.9963,-4.9963,-1.94E-05,112.82,0,0,0,0,0,0
-0.2,6.6608,-6.6608,-2.58E-05,113.01,0,0,0,0,0,0
-0.25,8.3248,-8.3248,-3.23E-05,113.2,0,0,0,0,0,0
-0.3,9.9921,-9.9921,-3.88E-05,113.38,0,0,0,0,0,0
-0.35,11.66,-11.66,-4.52E-05,113.57,0,0,0,0,0,0
-0.4,13.328,-13.328,-5.17E-05,113.76,0,0,0,0,0,0
-0.45,14.993,-14.993,-5.82E-05,113.95,0,0,0,0,0,0
-0.5,16.658,-16.658,-6.46E-05,114.14,0,0,0,0,0,0
-0.5,16.659,-16.659,-6.46E-05,114.33,0,0,0,0,0,0
-0.45,14.994,-14.994,-5.82E-05,114.51,0,0,0,0,0,0
-0.4,13.33,-13.33,-5.17E-05,114.7,0,0,0,0,0,0
-0.35,11.662,-11.662,-4.52E-05,114.89,0,0,0,0,0,0
-0.3,9.9939,-9.9939,-3.88E-05,115.08,0,0,0,0,0,0
-0.25,8.3264,-8.3264,-3.23E-05,115.27,0,0,0,0,0,0
-0.2,6.6622,-6.6622,-2.58E-05,115.45,0,0,0,0,0,0
-0.15,4.9971,-4.9971,-1.94E-05,115.64,0,0,0,0,0,0
-0.1,3.3305,-3.3305,-1.29E-05,115.83,0,0,0,0,0,0
-0.05,1.6633,-1.6633,-6.45E-06,116.21,0,0,0,0,0,0
0,0.00032613,0.00032613,1.26E-09,116.79,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,5.91E-06,5.91E-06,2.29E-11,0,0,0,0,0,0,0
0.05,1.6494,1.6494,6.40E-06,0.76855,0,0,0,0,0,0
0.1,3.2947,3.2947,1.28E-05,1.3447,0,0,0,0,0,0
0.15,4.9392,4.9392,1.92E-05,1.5322,0,0,0,0,0,0
0.2,6.5818,6.5818,2.55E-05,1.7207,0,0,0,0,0,0
0.25,8.2237,8.2237,3.19E-05,1.9092,0,0,0,0,0,0
0.3,9.8688,9.8688,3.83E-05,2.0967,0,0,0,0,0,0
0.35,11.514,11.514,4.47E-05,2.2852,0,0,0,0,0,0
0.4,13.16,13.16,5.10E-05,2.4727,0,0,0,0,0,0
0.45,14.803,14.803,5.74E-05,2.6611,0,0,0,0,0,0
0.5,16.446,16.446,6.38E-05,2.8496,0,0,0,0,0,0
0.5,16.446,16.446,6.38E-05,3.0371,0,0,0,0,0,0
0.45,14.803,14.803,5.74E-05,3.2256,0,0,0,0,0,0
0.4,13.16,13.16,5.10E-05,3.4141,0,0,0,0,0,0
0.35,11.514,11.514,4.47E-05,3.6016,0,0,0,0,0,0
0.3,9.8686,9.8686,3.83E-05,3.79,0,0,0,0,0,0
0.25,8.2234,8.2234,3.19E-05,3.9775,0,0,0,0,0,0
0.2,6.5816,6.5816,2.55E-05,4.166,0,0,0,0,0,0
0.15,4.9389,4.9389,1.92E-05,4.3545,0,0,0,0,0,0
0.1,3.2944,3.2944,1.28E-05,4.542,0,0,0,0,0,0
0.05,1.6492,1.6492,6.40E-06,4.9238,0,0,0,0,0,0
0,4.48E-05,4.48E-05,1.74E-10,5.7227,0,0,0,0,0,0
-0.05,1.6412,-1.6412,-6.37E-06,6.499,0,0,0,0,0,0
-0.1,3.2858,-3.2858,-1.27E-05,7.0752,0,0,0,0,0,0
-0.15,4.9301,-4.9301,-1.91E-05,7.2627,0,0,0,0,0,0
-0.2,6.5723,-6.5723,-2.55E-05,7.4512,0,0,0,0,0,0
-0.25,8.2137,-8.2137,-3.19E-05,7.6387,0,0,0,0,0,0
-0.3,9.8585,-9.8585,-3.82E-05,7.8271,0,0,0,0,0,0
-0.35,11.504,-11.504,-4.46E-05,8.0156,0,0,0,0,0,0
-0.4,13.149,-13.149,-5.10E-05,8.2031,0,0,0,0,0,0
-0.45,14.791,-14.791,-5.74E-05,8.3916,0,0,0,0,0,0
-0.5,16.433,-16.433,-6.37E-05,8.5801,0,0,0,0,0,0
-0.5,16.433,-16.433,-6.37E-05,8.7676,0,0,0,0,0,0
-0.45,14.79,-14.79,-5.74E-05,8.9561,0,0,0,0,0,0
-0.4,13.148,-13.148,-5.10E-05,9.1436,0,0,0,0,0,0
-0.35,11.503,-11.503,-4.46E-05,9.332,0,0,0,0,0,0
-0.3,9.8584,-9.8584,-3.82E-05,9.5205,0,0,0,0,0,0
-0.25,8.2137,-8.2137,-3.19E-05,9.708,0,0,0,0,0,0
-0.2,6.5721,-6.5721,-2.55E-05,9.8965,0,0,0,0,0,0
-0.15,4.9298,-4.9298,-1.91E-05,10.085,0,0,0,0,0,0
-0.1,3.2855,-3.2855,-1.27E-05,10.272,0,0,0,0,0,0
-0.05,1.641,-1.641,-6.36E-06,10.654,0,0,0,0,0,0
0,0.00027132,0.00027132,1.05E-09,11.229,0,0,0,0,0,0
0,0.00034084,0.00034084,1.32E-09,11.418,0,0,0,0,0,0
0.05,1.6488,1.6488,6.40E-06,11.8,0,0,0,0,0,0
0.1,3.2935,3.2935,1.28E-05,12.376,0,0,0,0,0,0
0.15,4.9374,4.9374,1.92E-05,12.563,0,0,0,0,0,0
0.2,6.5793,6.5793,2.55E-05,12.752,0,0,0,0,0,0
0.25,8.2204,8.2204,3.19E-05,12.94,0,0,0,0,0,0
0.3,9.8647,9.8647,3.83E-05,13.128,0,0,0,0,0,0
0.35,11.509,11.509,4.46E-05,13.316,0,0,0,0,0,0
0.4,13.154,13.154,5.10E-05,13.505,0,0,0,0,0,0
0.45,14.797,14.797,5.74E-05,13.692,0,0,0,0,0,0
0.5,16.439,16.439,6.38E-05,13.881,0,0,0,0,0,0
0.5,16.439,16.439,6.38E-05,14.068,0,0,0,0,0,0
0.45,14.797,14.797,5.74E-05,14.257,0,0,0,0,0,0
0.4,13.154,13.154,5.10E-05,14.445,0,0,0,0,0,0
0.35,11.509,11.509,4.46E-05,14.633,0,0,0,0,0,0
0.3,9.8648,9.8648,3.83E-05,14.821,0,0,0,0,0,0
